stock,buy_date,sell_date,buy_price,sell_price,hold_days,profit_loss_pct
PIIND,2021-12-15,2021-12-20,3075.0,2842.0,5,-7.5772357723577235
PIIND,2022-07-12,2022-08-30,2830.1,3440.0,49,21.550475248224448
PIIND,2022-12-14,2022-12-27,3542.25,3480.0,13,-1.7573576116874867
GODREJCP,2022-09-07,2022-09-16,944.35,895.45,9,-5.178164875311058
GODREJCP,2022-11-24,2023-02-14,861.2,932.05,82,8.226892707849501
GODREJCP,2022-11-29,2023-02-17,870.1,949.0,80,9.06792322721526
SIEMENS,2022-12-07,2022-12-23,2907.1,2790.0,16,-4.028069209865499
SIEMENS,2023-02-15,2023-05-12,3227.35,3898.0,86,20.78020667110788
SIEMENS,2023-02-21,2023-03-02,3295.95,3126.0,9,-5.156328220998493
DIXON,2022-04-05,2022-04-12,4631.0,4350.0,7,-6.067803930036709
DIXON,2022-10-31,2022-11-17,4518.5,4381.0,17,-3.0430452583822065
DIXON,2023-10-19,2023-10-26,5510.0,5356.05,7,-2.7940108892921924
DIXON,2023-11-16,2023-12-29,5429.0,6554.0,43,20.722048259347947
DIXON,2023-12-11,2024-01-12,6396.0,6552.0,32,2.4390243902439024
NESTLEIND,2022-10-19,2022-11-01,1980.0,2056.0,13,3.8383838383838382
NESTLEIND,2023-12-19,2024-01-01,2549.9,2736.4,13,7.3140123142084
BHARATFORG,2022-01-06,2022-01-19,747.7,760.9,13,1.7654139360706071
BHARATFORG,2022-10-25,2022-11-09,805.95,880.25,15,9.218934177058124
TATAPOWER,2022-01-12,2022-01-24,237.5,227.95,12,-4.021052631578952
TATAPOWER,2023-03-06,2023-03-13,210.4,203.4,7,-3.326996197718631
TATAPOWER,2023-07-28,2023-09-11,235.1,272.05,45,15.716716290940033
TATAPOWER,2023-08-01,2023-08-02,244.45,235.9,1,-3.4976477807322492
TATAPOWER,2023-08-22,2023-10-05,243.8,257.6,44,5.66037735849057
TATAPOWER,2023-09-01,2023-10-17,255.5,256.75,46,0.4892367906066536
TATAPOWER,2024-01-11,2024-01-12,357.25,356.8,1,-0.12596221133659583
TCS,2021-12-24,2022-01-07,3671.0,3858.9,14,5.118496322527924
TCS,2022-01-03,2022-01-17,3815.0,4025.0,14,5.5045871559633035
APOLLOTYRE,2021-12-31,2022-01-17,218.95,243.55,17,11.235441881708164
APOLLOTYRE,2022-01-04,2022-01-19,225.8,233.0,15,3.188662533215229
APOLLOTYRE,2022-04-27,2022-05-06,210.2,196.9,9,-6.327307326355844
APOLLOTYRE,2022-11-28,2022-12-13,311.9,318.15,15,2.0038473869830074
BATAINDIA,2023-04-20,2023-07-11,1462.0,1695.0,82,15.937072503419971
BATAINDIA,2023-07-26,2023-08-10,1708.2,1644.4,15,-3.7349256527338692
BATAINDIA,2023-07-31,2023-08-09,1740.0,1699.0,9,-2.3563218390804597
CUB,2022-10-12,2022-12-14,185.8,202.9,63,9.20344456404736
POWERGRID,2022-11-01,2022-11-03,176.18,171.3,2,-2.7698944261550658
POWERGRID,2023-06-20,2023-07-14,187.28,180.45,24,-3.646945749679631
POWERGRID,2023-11-09,2024-01-09,210.0,242.45,61,15.452380952380947
GRASIM,2022-04-05,2022-04-26,1695.86,1704.07,21,0.48412015142759646
GRASIM,2022-08-26,2022-09-15,1676.29,1798.85,20,7.311384068389118
GRASIM,2023-07-03,2023-07-20,1789.88,1810.8,17,1.1687934386662706
UPL,2022-07-21,2022-08-01,706.05,759.9,11,7.626938602082009
UPL,2023-01-19,2023-01-31,748.0,758.0,12,1.3368983957219251
INFY,2022-07-29,2022-08-11,1546.0,1618.5,13,4.6895213454075035
INFY,2023-12-14,2023-12-27,1506.0,1568.6,13,4.1567065073041105
IGL,2022-08-10,2022-08-16,379.55,439.4,6,15.76867342906072
IGL,2022-11-15,2022-11-17,433.75,412.7,2,-4.853025936599426
IGL,2022-11-28,2022-12-01,443.1,433.3,3,-2.211690363349134
PFC,2023-03-03,2023-03-09,124.08,134.68,6,8.542875564152167
ULTRACEMCO,2022-01-17,2022-01-19,7870.7,7456.75,2,-5.259379724802113
ULTRACEMCO,2023-01-12,2023-01-23,7155.0,6860.0,11,-4.122990915443745
ULTRACEMCO,2023-03-29,2023-04-21,7548.7,7355.95,23,-2.553419794136739
ULTRACEMCO,2023-06-06,2023-07-03,8115.0,8435.05,27,3.9439309919901326
ULTRACEMCO,2023-11-30,2023-12-27,9004.0,10469.95,27,16.2810972900933
ONGC,2022-01-07,2022-01-20,157.05,167.0,13,6.335561922954465
ONGC,2022-01-17,2022-01-31,166.25,172.5,14,3.7593984962406015
ONGC,2022-01-19,2022-01-21,169.55,164.1,2,-3.214391035092903
ONGC,2022-08-12,2022-08-22,139.55,132.3,10,-5.19527051236116
ONGC,2022-11-02,2022-11-16,136.5,142.95,14,4.7252747252747165
ONGC,2022-11-10,2022-11-21,139.9,135.65,11,-3.0378842030021445
ONGC,2023-09-14,2023-09-28,187.85,188.2,14,0.1863188714399757
ONGC,2024-01-04,2024-01-12,214.5,224.0,8,4.428904428904429
MARUTI,2022-04-22,2022-04-28,7900.0,7908.7,6,0.11012658227847871
MARUTI,2022-05-23,2022-05-27,7891.15,7935.0,4,0.5556857999150994
MARUTI,2022-06-23,2022-06-29,8300.3,8492.0,6,2.309555076322552
MARUTI,2022-10-25,2022-11-01,9010.1,9435.0,7,4.71581891432947
MARUTI,2023-06-30,2023-07-06,9779.0,9865.0,6,0.8794355251048165
MARUTI,2023-07-05,2023-07-11,9990.1,9900.0,6,-0.9018928739452095
ZYDUSLIFE,2021-12-30,2022-01-04,476.4,465.0,5,-2.3929471032745546
ZYDUSLIFE,2022-10-27,2022-11-16,434.0,416.2,20,-4.101382488479265
ZYDUSLIFE,2022-11-07,2022-11-10,450.8,435.65,3,-3.360692102928135
ZYDUSLIFE,2023-03-29,2023-06-28,489.6,582.0,91,18.87254901960784
ZYDUSLIFE,2023-06-02,2023-06-05,518.0,510.0,3,-1.5444015444015444
JINDALSTEL,2022-01-05,2022-01-11,406.1,384.8,6,-5.245013543462204
JINDALSTEL,2022-01-13,2022-01-24,411.7,377.3,11,-8.355598736944371
JINDALSTEL,2022-02-10,2022-02-14,440.25,404.75,4,-8.063600227143668
JINDALSTEL,2022-03-10,2022-04-06,469.45,561.8,27,19.67195654489295
JINDALSTEL,2022-03-23,2022-04-20,510.3,558.3,28,9.40623162845384
ICICIPRULI,2022-07-29,2022-08-30,554.55,595.3,32,7.34830042376702
ESCORTS,2022-11-21,2022-12-01,2188.0,2338.15,10,6.862431444241321
ESCORTS,2022-11-25,2022-12-07,2285.0,2290.0,12,0.2188183807439825
AARTIIND,2023-08-29,2023-09-07,484.0,520.3,9,7.49999999999999
AARTIIND,2023-09-04,2023-09-13,500.1,526.3,9,5.238952209558074
AARTIIND,2023-09-13,2023-09-25,526.3,496.35,12,-5.690670720121592
BIOCON,2021-12-08,2021-12-14,382.0,377.3,6,-1.230366492146594
BIOCON,2022-01-21,2022-01-28,376.45,362.85,7,-3.6126975693983177
BIOCON,2022-02-02,2022-02-08,386.5,403.1,6,4.294954721862878
BIOCON,2022-02-07,2022-02-11,398.45,403.95,4,1.3803488518007279
BIOCON,2023-09-05,2023-09-11,267.45,275.9,6,3.159469059637311
BIOCON,2024-01-02,2024-01-08,266.55,281.0,6,5.421121740761579
BIOCON,2024-01-05,2024-01-11,290.0,282.15,6,-2.706896551724146
SBILIFE,2021-12-13,2021-12-15,1194.4,1174.6,2,-1.6577361018084547
SBILIFE,2023-01-12,2023-01-24,1316.0,1272.65,12,-3.2940729483282603
SBILIFE,2023-05-29,2023-08-08,1215.0,1355.0,71,11.522633744855968
CANFINHOME,2023-01-31,2023-02-02,567.0,571.55,2,0.802469135802461
CANFINHOME,2023-02-08,2023-02-10,590.6,597.9,2,1.2360311547578657
CANFINHOME,2023-09-04,2023-09-06,767.0,781.0,2,1.8252933507170794
CANFINHOME,2023-12-01,2023-12-05,812.85,834.4,4,2.651165651719254
TATASTEEL,2022-01-17,2022-01-21,123.03,117.0,4,-4.901243599122166
TATASTEEL,2022-04-06,2022-04-12,137.0,132.2,6,-3.503649635036505
TATASTEEL,2023-07-10,2023-09-15,115.25,132.35,67,14.83731019522776
LICHSGFIN,2022-01-17,2022-01-18,390.5,378.0,1,-3.201024327784891
LICHSGFIN,2022-09-05,2022-09-19,425.0,414.6,14,-2.447058823529406
LICHSGFIN,2022-09-08,2022-09-19,432.65,414.6,11,-4.171963480873675
LICHSGFIN,2023-06-16,2023-09-11,386.8,454.6,87,17.52843846949328
LICHSGFIN,2023-06-21,2023-06-23,405.7,387.8,2,-4.412127187577021
LICHSGFIN,2024-01-01,2024-01-12,559.5,573.5,11,2.5022341376228776
LICHSGFIN,2024-01-04,2024-01-12,572.4,573.5,8,0.19217330538085653
IEX,2022-08-16,2022-08-19,172.2,163.45,3,-5.081300813008131
IEX,2023-02-21,2023-02-28,144.4,144.9,7,0.3462603878116343
IEX,2023-03-01,2023-03-09,147.2,147.95,8,0.5095108695652174
IEX,2023-05-05,2023-05-12,158.1,157.6,7,-0.3162555344718533
IEX,2023-09-01,2023-09-08,131.7,141.9,7,7.744874715261972
IEX,2023-12-28,2024-01-04,161.6,165.65,7,2.506188118811888
INDIGO,2022-05-26,2022-05-31,1813.75,1840.0,5,1.447277739490007
INDIGO,2022-12-07,2022-12-12,1971.0,2058.0,5,4.41400304414003
INDIGO,2024-01-10,2024-01-12,3087.65,3073.25,2,-0.46637410328243456
IRCTC,2023-09-01,2023-09-08,688.95,724.9,7,5.218085492415985
HCLTECH,2021-12-02,2021-12-06,1183.0,1137.8,4,-3.820794590025363
HCLTECH,2023-09-04,2023-11-30,1232.0,1340.0,87,8.766233766233766
BPCL,2022-07-28,2022-08-02,325.7,334.0,5,2.548357384095797
BPCL,2022-09-08,2022-09-13,339.85,341.0,5,0.3383845814329784
BPCL,2023-06-12,2023-06-15,371.4,378.25,3,1.8443726440495485
SRF,2021-12-16,2021-12-17,2232.7,2161.2,1,-3.2024006807900753
SRF,2021-12-22,2022-01-12,2310.0,2620.0,21,13.41991341991342
SRF,2022-09-01,2022-09-22,2669.0,2625.0,21,-1.6485575121768452
SRF,2022-09-12,2022-09-21,2730.2,2625.0,9,-3.8531975679437345
SBIN,2023-07-03,2023-07-17,585.45,602.0,14,2.8268853019045097
SBIN,2023-07-17,2023-07-31,602.0,619.0,14,2.823920265780731
SBIN,2023-09-13,2023-09-28,596.0,590.0,15,-1.006711409395973
IDFC,2022-10-04,2022-10-11,69.9,72.0,7,3.004291845493554
IDFC,2022-11-28,2022-12-02,82.5,83.6,4,1.3333333333333264
IDFC,2023-02-06,2023-02-10,91.7,91.05,4,-0.7088331515812494
IDFC,2023-09-04,2023-09-08,129.4,129.2,4,-0.15455950540959587
IDFC,2023-12-04,2023-12-08,121.1,122.45,4,1.114781172584648
AXISBANK,2023-01-03,2023-01-06,961.75,941.4,3,-2.115934494411232
AXISBANK,2023-11-29,2024-01-05,1058.9,1134.3,37,7.120596845783346
AXISBANK,2024-01-04,2024-01-12,1125.0,1119.05,8,-0.5288888888888928
SUNPHARMA,2023-01-11,2023-01-30,1029.0,1051.0,19,2.1379980563654035
SUNPHARMA,2024-01-04,2024-01-12,1310.0,1329.25,8,1.4694656488549618
RELIANCE,2022-08-01,2022-08-18,2570.0,2662.05,17,3.5817120622568166
ABCAPITAL,2022-01-03,2022-01-06,129.2,132.95,3,2.9024767801857587
ABCAPITAL,2022-04-27,2022-05-02,120.45,116.95,5,-2.9057700290577
ABCAPITAL,2023-03-01,2023-03-06,152.3,156.45,5,2.7248850952068135
ABCAPITAL,2023-06-27,2023-07-03,193.1,194.65,6,0.8026929052304563
SHREECEM,2021-12-31,2022-01-04,26980.0,26950.0,4,-0.1111934766493699
SHREECEM,2022-01-17,2022-01-19,27493.8,26395.0,2,-3.9965374011595314
SHREECEM,2022-09-07,2022-09-09,23480.0,24370.0,2,3.79045996592845
SHREECEM,2022-11-30,2022-12-02,23751.0,24050.0,2,1.258894362342638
SHREECEM,2022-12-07,2022-12-09,24231.0,24395.1,2,0.6772316454128948
SHREECEM,2023-02-17,2023-02-21,25735.0,26550.0,4,3.1668933359238394
SHREECEM,2023-05-30,2023-06-01,25537.6,25165.0,2,-1.4590251237391085
BERGEPAINT,2022-11-24,2022-11-29,512.92,510.21,5,-0.5283475005848826
BERGEPAINT,2023-02-28,2023-05-31,485.0,543.75,92,12.11340206185567
BERGEPAINT,2023-03-16,2023-03-23,504.17,480.67,7,-4.6611262074300335
BERGEPAINT,2023-05-09,2023-05-16,521.25,509.83,7,-2.1908872901678684
BERGEPAINT,2023-08-29,2023-09-04,600.33,589.17,6,-1.8589775623407263
MARICO,2022-04-28,2022-04-29,537.4,521.95,1,-2.874953479717144
MARICO,2023-07-27,2023-09-06,555.3,587.1,41,5.72663425175582
MOTHERSON,2022-07-18,2022-07-21,84.47,89.87,3,6.392802178288156
MOTHERSON,2022-07-21,2022-07-26,89.87,86.63,5,-3.6052075219761974
GRANULES,2022-08-17,2022-08-19,327.0,311.0,2,-4.892966360856269
GRANULES,2022-09-30,2022-11-03,346.6,378.35,34,9.160415464512406
GRANULES,2023-06-16,2023-06-23,291.55,286.95,7,-1.577773966729557
PETRONET,2023-01-19,2023-01-24,223.95,229.8,5,2.612190221031491
CROMPTON,2023-09-07,2023-09-12,313.0,306.0,5,-2.2364217252396164
CROMPTON,2023-12-29,2024-01-12,310.5,325.0,14,4.669887278582931
WIPRO,2023-01-18,2023-02-02,403.45,409.95,15,1.611104226050316
WIPRO,2023-04-28,2023-05-05,384.9,379.7,7,-1.3510002598077393
WIPRO,2023-05-22,2023-06-05,396.0,404.55,14,2.159090909090912
FEDERALBNK,2022-08-24,2022-11-09,114.15,138.05,77,20.937363118703463
FEDERALBNK,2022-08-30,2022-09-26,116.95,111.0,27,-5.087644292432666
FEDERALBNK,2022-12-05,2022-12-07,137.45,132.3,2,-3.7468170243724828
FEDERALBNK,2023-04-25,2023-05-05,133.25,128.0,10,-3.9399624765478425
FEDERALBNK,2023-05-03,2023-05-05,137.7,128.0,2,-7.044299201161938
FEDERALBNK,2023-08-23,2023-11-07,141.65,147.8,76,4.341687257324395
FEDERALBNK,2023-09-08,2023-09-12,147.55,142.95,4,-3.117587258556437
PIDILITIND,2022-11-29,2022-12-07,2723.55,2774.1,8,1.8560334857079812
TITAN,2022-01-04,2022-01-06,2582.0,2595.95,2,0.540278853601852
TITAN,2022-02-28,2022-03-03,2554.85,2573.0,3,0.7104135272129515
TITAN,2022-03-17,2022-03-22,2702.0,2715.0,5,0.4811250925240563
TITAN,2023-08-17,2023-08-21,3071.5,3079.0,4,0.24418036789842099
TITAN,2023-08-31,2023-09-04,3112.0,3107.0,4,-0.16066838046272494
RBLBANK,2023-09-25,2023-10-03,238.5,255.0,8,6.918238993710692
RBLBANK,2023-09-29,2023-10-05,252.2,241.9,6,-4.084060269627273
RBLBANK,2024-01-11,2024-01-12,295.1,291.0,1,-1.3893595391392823
CONCOR,2023-08-08,2023-08-10,713.0,694.75,2,-2.5596072931276295
CONCOR,2024-01-02,2024-01-04,882.65,916.7,2,3.857701240582345
KOTAKBANK,2022-08-18,2022-09-14,1911.05,1954.0,27,2.2474555872426176
KOTAKBANK,2023-07-20,2023-07-25,1956.55,1873.7,5,-4.234494390636575
KOTAKBANK,2023-11-15,2023-11-22,1772.0,1744.9,7,-1.5293453724604915
KOTAKBANK,2023-12-04,2023-12-29,1819.2,1904.0,25,4.661389621811783
ABFRL,2023-09-05,2023-09-11,231.6,233.6,6,0.8635578583765112
POLYCAB,2021-12-31,2022-01-04,2463.0,2461.0,4,-0.08120178643930166
POLYCAB,2022-01-13,2022-01-17,2689.9,2703.0,4,0.4870069519312952
POLYCAB,2022-04-05,2022-04-07,2638.0,2613.35,2,-0.9344200151630058
POLYCAB,2022-09-13,2022-09-15,2638.55,2672.0,2,1.2677417520986836
SAIL,2022-04-04,2022-04-11,106.1,109.9,7,3.581526861451472
SAIL,2022-04-06,2022-04-13,110.5,106.5,7,-3.619909502262444
SAIL,2022-10-27,2022-10-28,82.4,78.9,1,-4.24757281553398
SAIL,2023-07-03,2023-07-10,87.45,90.2,7,3.1446540880503147
SAIL,2023-07-10,2023-07-17,90.2,91.8,7,1.7738359201773775
HINDUNILVR,2022-05-18,2022-05-20,2291.0,2322.0,2,1.3531209079004802
HINDUNILVR,2023-01-17,2023-01-19,2665.35,2643.15,2,-0.8329112499296459
TATACONSUM,2022-01-14,2022-01-19,760.8,719.0,5,-5.494216614090425
TATACONSUM,2022-11-17,2023-01-02,784.5,762.9,46,-2.7533460803059304
TATACONSUM,2023-06-14,2023-09-06,862.75,881.05,84,2.1211243117936776
TATACONSUM,2023-09-13,2023-12-08,889.0,946.5,86,6.467941507311586
ZEEL,2021-12-03,2021-12-08,351.7,356.2,5,1.2794995735001422
ZEEL,2021-12-09,2021-12-14,369.5,372.0,5,0.6765899864682002
ZEEL,2023-08-10,2023-08-16,281.3,274.95,6,-2.2573764664059803
ZEEL,2023-11-01,2023-11-06,266.4,267.8,5,0.5255255255255384
DRREDDY,2023-11-30,2023-12-05,5784.3,5778.0,5,-0.10891551268088068
HINDPETRO,2022-08-02,2022-08-08,245.0,238.75,6,-2.5510204081632653
HINDPETRO,2022-08-05,2022-08-08,251.4,238.75,3,-5.031821797931586
HINDPETRO,2022-11-24,2023-01-11,221.1,256.8,48,16.14654002713705
HINDPETRO,2023-01-11,2023-01-16,256.8,247.25,5,-3.7188473520249268
HINDPETRO,2023-06-07,2023-06-09,276.1,262.25,2,-5.016298442593271
ADANIENT,2022-12-19,2022-12-21,4100.0,3908.0,2,-4.682926829268292
ADANIENT,2023-05-11,2023-05-16,1988.0,1898.05,5,-4.524647887323946
ADANIENT,2023-05-22,2023-05-29,2338.55,2533.0,7,8.314981505633824
ADANIENT,2023-08-03,2023-08-10,2534.8,2550.0,7,0.5996528325706098
ADANIPORTS,2022-01-05,2022-01-14,754.0,783.5,9,3.9124668435013263
ADANIPORTS,2022-11-09,2022-11-18,887.0,886.9,9,-0.01127395715896536
ADANIPORTS,2023-05-22,2023-05-31,732.2,740.0,9,1.065282709642168
ADANIPORTS,2023-06-21,2023-06-23,752.15,712.5,2,-5.271554876022067
JSWSTEEL,2023-08-09,2023-08-11,825.7,821.4,2,-0.5207702555407615
BRITANNIA,2022-01-04,2022-01-06,3641.0,3673.0,2,0.8788794287283713
BRITANNIA,2022-05-26,2022-05-30,3566.0,3582.55,4,0.4641054402692143
BRITANNIA,2022-05-31,2022-06-02,3666.0,3576.35,2,-2.4454446262956924
BRITANNIA,2022-11-07,2022-11-10,4125.0,4134.0,3,0.2181818181818182
BRITANNIA,2023-01-25,2023-01-30,4435.0,4400.5,5,-0.7779030439684329
BRITANNIA,2023-02-02,2023-02-06,4587.0,4631.95,4,0.9799433180728105
ICICIBANK,2022-11-29,2022-12-01,946.15,939.45,2,-0.7081329598900736
TATAMOTORS,2022-05-30,2022-06-01,442.5,445.0,2,0.5649717514124294
TATAMOTORS,2022-08-01,2022-08-03,480.0,467.2,2,-2.6666666666666687
TATAMOTORS,2023-01-27,2023-01-31,445.25,451.45,4,1.3924761370016818
TECHM,2022-10-25,2022-10-28,1083.0,1047.0,3,-3.32409972299169
TECHM,2023-12-14,2024-01-01,1262.0,1292.7,18,2.432646592709988
BAJAJFINSV,2022-11-04,2022-11-09,1801.0,1755.8,5,-2.5097168239866763
BAJAJFINSV,2023-11-30,2023-12-04,1675.1,1694.0,4,1.128290848307569
BANDHANBNK,2023-09-08,2023-09-12,243.5,232.0,4,-4.722792607802875
BANDHANBNK,2023-09-15,2023-09-27,248.7,256.95,12,3.3172496984318456
MRF,2022-05-31,2022-06-03,77600.0,76500.0,3,-1.4175257731958764
BALKRISIND,2022-04-27,2022-05-04,2198.0,2091.0,7,-4.868061874431301
BALKRISIND,2023-01-05,2023-01-24,2175.0,2250.0,19,3.4482758620689653
DIVISLAB,2023-07-27,2023-07-31,3754.0,3699.7,4,-1.4464571124134307
PNB,2023-04-28,2023-05-04,52.3,53.25,6,1.816443594646277
PNB,2023-06-21,2023-06-22,52.9,51.15,1,-3.308128544423441
UBL,2022-04-07,2022-04-12,1573.5,1544.9,5,-1.8176040673657394
UBL,2022-10-06,2022-10-11,1741.0,1643.75,5,-5.585870189546237
UBL,2023-07-27,2023-09-08,1554.5,1680.5,43,8.105500160823416
UBL,2023-10-20,2023-10-26,1607.05,1571.75,6,-2.196571357456206
M&M,2023-07-06,2023-07-13,1549.1,1571.05,7,1.4169517784520074
M&M,2023-09-18,2023-09-21,1637.25,1586.9,3,-3.075278668499002
IDFCFIRSTB,2022-12-14,2022-12-19,62.65,62.65,5,0.0
IDFCFIRSTB,2023-12-05,2023-12-08,89.55,88.0,3,-1.7308766052484614
RAMCOCEM,2023-11-09,2023-11-10,1021.95,986.0,1,-3.5177846274279605
RAMCOCEM,2023-12-04,2023-12-13,1033.0,1047.0,9,1.3552758954501452
PAGEIND,2022-03-17,2022-03-21,42700.05,41721.9,4,-2.290746732146687
PAGEIND,2022-08-30,2022-09-02,51050.0,49850.05,3,-2.350538687561209
PAGEIND,2023-09-06,2023-09-08,40900.0,41899.0,2,2.4425427872860634
PAGEIND,2024-01-02,2024-01-04,39152.0,39149.95,2,-0.005236003269316792
DELTACORP,2022-07-29,2022-08-10,197.3,192.95,12,-2.204764318297021
DELTACORP,2023-11-30,2023-12-19,146.5,145.8,19,-0.4778156996586953
TATACHEM,2022-09-12,2022-09-15,1162.0,1170.0,3,0.6884681583476765
TATACHEM,2022-10-27,2022-10-28,1189.2,1131.0,1,-4.894046417759842
MCDOWELL-N,2022-08-16,2022-08-18,811.9,808.5,2,-0.4187707845793789
MCDOWELL-N,2022-09-14,2022-09-16,854.1,844.0,2,-1.1825313195176235
MCDOWELL-N,2022-10-25,2022-10-28,862.5,871.15,3,1.002898550724635
MCDOWELL-N,2023-08-22,2023-08-24,1035.8,1019.9,2,-1.5350453755551243
MCDOWELL-N,2023-10-11,2023-10-13,1048.0,1066.7,2,1.7843511450381724
MCDOWELL-N,2023-10-13,2023-10-17,1066.7,1084.0,4,1.6218243179900584
MCDOWELL-N,2023-12-05,2023-12-07,1069.5,1065.85,2,-0.3412809724170258
MCDOWELL-N,2023-12-14,2023-12-18,1089.9,1103.0,4,1.2019451325809622
MCDOWELL-N,2023-12-18,2023-12-20,1103.0,1055.75,2,-4.28377153218495
MCDOWELL-N,2023-12-29,2024-01-02,1116.0,1091.0,4,-2.240143369175627
GODREJPROP,2023-09-08,2023-09-12,1697.8,1623.0,4,-4.405701496053714
CHAMBLFERT,2021-12-03,2021-12-15,406.45,410.0,12,0.8734161643498612
CHAMBLFERT,2023-01-31,2023-02-01,314.05,297.0,1,-5.429071803852893
CHAMBLFERT,2023-08-29,2023-09-08,278.65,282.75,10,1.4713798672169471
CHAMBLFERT,2023-09-07,2023-09-08,288.7,282.75,1,-2.0609629373051574
HAVELLS,2021-12-28,2021-12-30,1397.0,1386.95,2,-0.7193987115246926
HAVELLS,2022-08-30,2022-09-02,1378.65,1380.0,3,0.09792188010009131
HAVELLS,2022-11-30,2022-12-02,1259.3,1238.8,2,-1.627888509489399
HAVELLS,2023-02-08,2023-02-10,1235.0,1198.0,2,-2.9959514170040484
HAVELLS,2023-08-30,2023-09-01,1353.0,1378.1,2,1.855136733185507
HAVELLS,2023-09-08,2023-09-12,1451.4,1419.0,4,-2.232327408019849
METROPOLIS,2022-07-29,2022-08-02,1590.0,1580.0,4,-0.628930817610063
METROPOLIS,2023-04-12,2023-04-17,1295.25,1283.4,5,-0.9148812970468951
METROPOLIS,2023-10-09,2023-10-11,1503.6,1454.8,2,-3.24554402766693
METROPOLIS,2023-10-13,2023-10-17,1552.95,1540.0,4,-0.8338967771016481
AUBANK,2022-11-09,2022-11-11,642.0,622.5,2,-3.0373831775700935
AUBANK,2022-12-09,2022-12-13,681.0,663.4,4,-2.5844346549192396
AUBANK,2023-12-28,2024-01-01,790.0,785.2,4,-0.607594936708855
AUBANK,2024-01-04,2024-01-08,801.0,803.0,4,0.24968789013732834
APOLLOHOSP,2022-02-28,2022-03-03,4785.0,4905.0,3,2.507836990595611
APOLLOHOSP,2023-06-15,2023-06-19,5207.0,5150.0,4,-1.094680238140964
APOLLOHOSP,2023-07-28,2023-08-01,5345.65,5036.95,4,-5.774788847006442
APOLLOHOSP,2023-09-11,2023-09-12,5094.4,4980.0,1,-2.24560301507537
INDUSTOWER,2022-06-17,2022-06-21,210.0,209.3,4,-0.33333333333332793
INDUSTOWER,2022-06-24,2022-06-28,217.2,207.7,4,-4.373848987108656
INDUSTOWER,2022-07-12,2022-07-14,221.0,225.5,2,2.0361990950226243
INDUSTOWER,2023-12-07,2023-12-11,194.25,191.95,4,-1.1840411840411897
INDUSTOWER,2023-12-14,2023-12-18,200.85,198.25,4,-1.29449838187702
INDUSTOWER,2024-01-04,2024-01-08,217.85,214.6,4,-1.4918521918751435
IPCALAB,2022-10-25,2022-10-28,933.0,899.5,3,-3.590568060021436
IPCALAB,2022-12-21,2022-12-23,896.65,867.2,2,-3.2844476663134925
IPCALAB,2023-04-06,2023-04-11,829.45,829.95,5,0.06028090903610826
COALINDIA,2022-03-28,2022-03-30,191.15,182.35,2,-4.6037143604499144
COALINDIA,2022-04-06,2022-04-12,193.8,186.55,6,-3.740970072239422
COALINDIA,2022-04-21,2022-04-25,207.2,189.15,4,-8.711389961389953
COALINDIA,2023-04-18,2023-05-29,231.7,246.0,41,6.171773845489863
COALINDIA,2023-12-19,2024-01-12,369.0,381.85,24,3.4823848238482444
INTELLECT,2021-12-16,2021-12-17,717.0,680.2,1,-5.132496513249645
INTELLECT,2021-12-30,2022-01-03,776.3,740.0,4,-4.676027309030008
INTELLECT,2022-01-17,2022-01-19,796.0,769.0,2,-3.391959798994975
INTELLECT,2023-02-08,2023-02-10,464.3,463.5,2,-0.17230239069567335
INTELLECT,2023-08-31,2023-09-04,734.0,731.0,4,-0.4087193460490463
