stock,buy_date,sell_date,buy_price,sell_price,quantity,profit,profit_percent
ONGC,2018-09-17,2018-09-18,172.25,174.0,1161.0,2031.75,0.010159651669085631
SBILIFE,2018-09-04,2018-09-18,667.0,620.5,299.0,-13903.5,-0.06971514242878561
ULTRACEMCO,2018-09-18,2018-09-19,4057.8,4049.4,49.0,-411.6000000000058,-0.0020700872393908253
EICHERMOT,2018-09-18,2018-09-19,2903.12,2853.0,68.0,-3408.1600000000035,-0.017264184739177124
HDFCLIFE,2018-09-17,2018-09-21,412.5,389.0,484.0,-11374.0,-0.05696969696969697
HDFCBANK,2018-09-19,2018-09-21,981.08,988.0,203.0,1404.7599999999802,0.007053451298568882
GRASIM,2018-09-17,2018-09-21,1060.14,1046.39,188.0,-2585.0,-0.012969985096308034
COALINDIA,2018-09-21,2018-09-24,276.0,281.6,724.0,4054.4000000000233,0.02028985507246385
SBIN,2018-09-18,2018-09-24,273.6,263.35,730.0,-7482.5,-0.03746345029239766
NTPC,2018-09-19,2018-09-25,141.54,141.67,1413.0,183.69000000000233,0.0009184682775186905
ICICIBANK,2018-09-24,2018-09-26,308.4,312.9,648.0,2916.0,0.014591439688715955
ONGC,2018-09-25,2018-09-26,182.05,180.1,1098.0,-2141.100000000035,-0.010711343037627118
TATAMOTORS,2018-09-21,2018-09-26,250.2,233.35,799.0,-13463.149999999994,-0.06734612310151876
M&M,2018-09-24,2018-09-26,898.0,887.5,222.0,-2331.0,-0.011692650334075724
ULTRACEMCO,2018-09-26,2018-09-27,4050.0,4136.5,49.0,4238.5,0.021358024691358026
ADANIENT,2018-09-26,2018-09-27,135.6,142.45,1474.0,10096.899999999994,0.05051622418879052
BHARTIARTL,2018-09-27,2018-09-28,329.35,312.18,607.0,-10422.190000000002,-0.052132989221193304
UPL,2018-09-27,2018-09-28,454.67,443.1,439.0,-5079.229999999981,-0.025447027514461023
TATASTEEL,2018-09-28,2018-10-01,57.98,58.17,3449.0,655.3100000000268,0.003276992066229818
COALINDIA,2018-10-01,2018-10-03,271.1,276.2,737.0,3758.6999999999825,0.018812246403541
