stock,buy_date,sell_date,buy_price,sell_price,quantity,profit,profit_percent
FEDERALBNK,2018-05-28,2018-06-04,86.7,81.05,2306.0,-13028.900000000023,-0.06516724336793547
ICICIBANK,2018-05-28,2018-06-06,299.3,284.1,668.0,-10153.599999999977,-0.050785165385900395
AXISBANK,2018-06-05,2018-06-06,530.65,532.0,376.0,507.6000000000058,0.002544049750306271
BANDHANBNK,2018-05-10,2018-06-06,485.5,495.75,340.0,3485.0,0.021112255406797117
SBIN,2018-06-06,2018-06-08,270.5,273.0,739.0,1847.5,0.009242144177449169
FEDERALBNK,2018-06-11,2018-06-13,87.4,86.6,2288.0,-1830.4000000000233,-0.009153318077803334
PNB,2018-06-08,2018-06-15,90.3,89.7,2214.0,-1328.399999999965,-0.006644518272425186
AXISBANK,2018-06-14,2018-06-15,531.7,531.2,353.0,-176.5,-0.0009403799134850479
ICICIBANK,2018-06-07,2018-06-18,291.05,294.0,687.0,2026.6499999999942,0.01013571551279845
SBIN,2018-06-11,2018-06-18,273.6,276.6,336.0,1008.0,0.010964912280701754
AXISBANK,2018-06-18,2018-06-19,522.5,517.4,382.0,-1948.2000000000116,-0.009760765550239277
SBIN,2018-06-19,2018-06-20,272.5,273.2,733.0,513.1000000000058,0.0025688073394494995
BANKBARODA,2018-05-17,2018-06-21,129.45,122.1,1544.0,-11348.399999999994,-0.05677867902665118
AXISBANK,2018-06-20,2018-06-21,519.05,513.0,385.0,-2329.249999999971,-0.011655909835275898
ICICIBANK,2018-06-21,2018-06-22,297.8,301.4,671.0,2415.5999999999767,0.012088650100738636
SBIN,2018-06-21,2018-06-22,268.6,273.0,744.0,3273.5999999999767,0.0163812360387192
AUBANK,2018-06-22,2018-06-25,339.5,344.15,589.0,2738.8499999999767,0.013696612665684763
AXISBANK,2018-06-22,2018-06-25,524.55,516.8,381.0,-2952.75,-0.014774568677914404
SBIN,2018-06-25,2018-06-26,268.5,267.0,744.0,-1116.0,-0.00558659217877095
PNB,2018-06-22,2018-06-27,81.75,76.55,2446.0,-12719.200000000012,-0.06360856269113153
ICICIBANK,2018-06-25,2018-06-28,289.7,270.75,690.0,-13075.5,-0.06541249568519154
AXISBANK,2018-06-28,2018-06-29,502.65,508.15,397.0,2183.5,0.01094200736098677
AUBANK,2018-06-29,2018-07-04,328.67,339.48,180.0,1945.7999999999956,0.03289013296011197
AXISBANK,2018-07-04,2018-07-05,515.1,511.8,388.0,-1280.4000000000233,-0.006406523005241723
AUBANK,2018-07-05,2018-07-09,334.5,317.35,187.0,-3207.0499999999956,-0.05127055306427497
AXISBANK,2018-07-09,2018-07-10,523.9,531.95,381.0,3067.0500000000175,0.015365527772475794
SBIN,2018-06-28,2018-07-10,257.55,263.2,776.0,4384.399999999965,0.021937487866433614
ICICIBANK,2018-06-29,2018-07-16,274.7,258.2,728.0,-12012.0,-0.060065526028394614
FEDERALBNK,2018-06-28,2018-07-16,79.45,73.95,2517.0,-13843.5,-0.06922592825676525
AXISBANK,2018-07-16,2018-07-17,519.0,537.8,385.0,7237.999999999971,0.03622350674373787
SBIN,2018-07-11,2018-07-20,259.05,262.7,772.0,2817.7999999999884,0.014089944026249671
FEDERALBNK,2018-07-17,2018-07-23,88.45,87.8,1847.0,-1200.5499999999884,-0.007348784624081466
BANKBARODA,2018-07-23,2018-07-26,126.35,138.75,1582.0,19616.800000000017,0.0981400870597547
ICICIBANK,2018-07-24,2018-07-27,274.0,292.65,625.0,11656.25,0.06806569343065685
PNB,2018-07-13,2018-07-27,74.1,82.0,881.0,6959.9000000000015,0.10661268556005407
FEDERALBNK,2018-07-26,2018-07-27,88.6,90.55,2257.0,4401.150000000023,0.022009029345372494
AXISBANK,2018-07-27,2018-07-30,551.35,569.25,362.0,6479.799999999988,0.03246576584746527
ICICIBANK,2018-07-30,2018-07-31,307.4,303.6,650.0,-2469.999999999942,-0.012361743656473504
IDFCFIRSTB,2018-07-17,2018-07-31,37.35,40.2,5354.0,15258.900000000023,0.07630522088353417
FEDERALBNK,2018-07-30,2018-08-01,90.05,87.3,987.0,-2714.25,-0.03053858967240422
KOTAKBANK,2018-07-31,2018-08-01,1306.85,1308.65,153.0,275.4000000000233,0.001377357768680554
AXISBANK,2018-07-31,2018-08-01,549.35,542.3,349.0,-2460.4500000000116,-0.012833348502776131
HDFCBANK,2018-08-01,2018-08-02,1076.85,1065.18,185.0,-2158.9499999999534,-0.010837163950410778
FEDERALBNK,2018-08-02,2018-08-03,87.3,87.25,1172.0,-58.59999999999127,-0.0005727376861397155
BANKBARODA,2018-08-03,2018-08-06,149.5,150.8,1254.0,1630.2000000000116,0.00869565217391312
ICICIBANK,2018-08-02,2018-08-06,298.35,314.5,670.0,10820.49999999997,0.05413105413105405
KOTAKBANK,2018-08-03,2018-08-06,1308.25,1284.0,84.0,-2037.0,-0.018536212497611313
PNB,2018-08-06,2018-08-07,89.95,82.95,2223.0,-15561.0,-0.07782101167315175
FEDERALBNK,2018-08-06,2018-08-07,88.45,87.4,2169.0,-2277.4500000000116,-0.011871113623516078
