stock,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
MOTHERSON,-50.31071554988853,11.149988058193749,-87.5909872094352,69.67607808548813,-11.209441235938835,-1.0046518472702228,-37.7194350894441,-14.44114175787099,-1.589231510114963,-1.340822497841156,43.635335257075205,55.344492058262524
MPHASIS,16.047829293405325,6.405896567073466,-30.85903978216138,16.544071328622152,34.18081946253319,-2.1488113314218618,210.7088994690932,20.26089348777791,21.314893620228716,-16.017343165499774,-4.190337439765225,55.353717329141304
MRF,6.90526394160128,-17.32490038195464,-13.793752013978665,20.403723899457983,17.943920436355988,5.4117523343954375,6155.518725291079,-1.3873407500504475,-9.444086277691756,29.54431833874981,25.798366516892166,13.99794412658223
MUTHOOTFIN,-27.53293668011414,21.53298533630834,-21.21913240583534,40.05202976392482,7.71438758490396,31.605226726534053,-47.72625156717492,-16.619083838760695,4.624366297657024,27.326220585672736,5.185657470836312,41.23446515299264
NATIONALUM,-1.78610987502169,-17.989318476073823,-10.800390403456095,34.25139220794693,-13.376435958524745,-27.354824654913013,-49.08214708163837,28.43019953054464,-12.674364059161327,27.013321217290084,8.827010758221398,70.16951628128326
NAUKRI,9.991110812770863,-9.146617790331158,-29.545629727134695,53.30293057265902,1.1499169838587218,21.57214757193435,438.7327407054326,22.020026271219294,7.299103627576833,27.586334213380802,47.2173345699574,16.484635788517185
NAVINFLUOR,-29.35909211873806,38.696086627286,21.018073759209166,51.5710239000384,-9.819947650094218,-2.8689228090277847,-64.96942431853324,41.85752304074896,-2.2877177065658714,8.403828641338063,35.964515837504386,38.01044022088892
NESTLEIND,-17.06101455709862,-14.262778138171917,25.324451630831025,34.97128222351057,12.755333105116506,6.460771318346314,-41.14817340620457,32.257722153156834,796.7279960660784,31.372842316932992,9.234672639659081,25.60213287655403
NIFTY 50,-0.9870294814229408,-9.881358329675795,-14.924699021550868,23.549885905469417,5.143189023410177,5.914140105554299,704.182159736081,12.387554692998481,-3.369838396734326,10.839448643067385,21.404666763376067,18.23020695407266
NIFTY BANK,1.8124072652127343,-6.9034140167857805,-32.237664507256056,20.620580676213905,9.412521014279752,2.493435357080087,302.32426044093495,9.636052802568306,-12.961502365724488,26.69048514246237,34.84587773279772,16.363146904574897
NIFTY FINANCIAL SERVICES,-1.5333879551277962,-9.124729130578624,-26.115129922640627,21.384904709823747,9.482286262783525,6.824770175194061,260.6128046689906,13.013153736199978,-14.712110173360648,23.08977895165262,35.713937532467014,16.33469467551909
NIFTY MIDCAP SELECT,-1.8909255041267614,-2.239236626395691,0.44105544835028043,5.953782026552867,7.730413133672254,5.344137451097108,204.4189251079301,8.409086723645965,-0.005119628837180201,-1.0382365514088776,10.11257511622733,4.299581507032846
NIFTY50,-1.8277210409687772,-9.881358329675795,-14.924699021550868,23.549885905469417,5.143189023410177,5.914140105554299,8549.088532826083,12.387554692998481,-3.369838396734326,10.839448643067385,21.404666763376067,10.506171872725433
NIFTYBANK,2.924588684901641,-6.9034140167857805,-32.237664507256056,20.620580676213905,9.412521014279752,2.493435357080087,7588.732526472579,9.636052802568306,-12.961502365724488,26.69048514246237,34.84587773279772,8.033933157201156
NIFTYPHARMA,-15.901468320055967,-19.012458440670155,4.335989991811705,49.11046259604726,-16.169739493075916,15.16774169955254,2085.601204469171,6.624986856103221,5.500609624763076,-2.623773958218123,7.399220591579914,6.761600039097903
NMDC,-7.737509122092858,-15.37032724783164,9.83227278999923,14.037924482023001,-10.323069201712993,-10.11184412083257,-76.09909892384424,-0.3867811764597482,4.748999946047672,13.731204783875917,21.63633322680577,71.8637245654756
NTPC,-8.044030358592101,5.056830151156688,0.6917800953906039,24.29489514587482,7.814289491241656,5.234081334142826,-77.12445424043669,27.302929588452663,11.989908480940992,10.070021455230094,-6.364463386068975,25.61536366184344
OBEROIRLTY,15.301780561578749,11.566470019925111,-23.959335125184747,14.839937092595946,-5.569478323387833,17.980801317621776,-50.57709393442217,24.906748024578615,20.95152788714608,25.838672567031384,30.93576167881342,23.95948509264748
OFSS,12.200119360629136,-27.714969447064927,-15.813373440118315,49.69238243498175,-10.921875462655496,19.99741729353025,43.60361883087355,11.262689088417355,-4.011569162894434,-19.249148658460157,-3.6179397556283743,14.60161675451589
ONGC,7.033036847576456,3.9099334270455657,-28.343751568422064,34.558953178671324,3.1138357788292783,-6.112509596625804,-109.79135621225127,-1.6450042615178013,22.155838335165644,6.059499122518353,3.9047691177271258,41.24787769187709
PAGEIND,-24.308520079817008,-12.564133336362982,-1.2172102688819182,19.753343266390544,-8.226757374936135,5.517978060814821,242.58522796851767,35.97861437620947,35.70524659048831,14.326323431004429,-0.35932723421858803,31.582092800976678
PEL,-30.266248808690722,7.088770431631994,-23.7075275541996,-0.6060708623047519,-11.445870833142946,69.83338876847796,90.1535356856902,-1.3574984828845458,-85.49164361769363,-0.5023977160645727,7.725017139753422,12.954664356095925
PERSISTENT,25.180612102554733,16.461335016240753,-10.465418909020906,3.6412892674810955,20.48475424145736,31.570655322813124,-28.42119355326493,22.901759365899522,52.93870656481161,-11.831465903027759,42.135595375017374,60.82028958368806
PETRONET,1.6457070772665898,1.2540863399608808,-34.943301355603026,30.332449929289208,14.108473015984355,-9.409597963094372,-99.9289901127489,25.945355113957312,-10.403636924591886,9.432672107472307,-6.858072565018869,16.847963684015987
PFC,-2.907017649092659,-0.046415108798115945,-26.099791408167484,14.706553613031947,-10.225723318668479,37.20628267995553,-24.92362447440925,11.831513637052963,-3.932409990280285,50.60006583189305,40.49937399803496,54.728681438923026
PIDILITIND,-6.141873240754392,5.382589329141086,12.08490902738578,30.88152439176296,24.39300911109006,-24.95568127159007,239.359662263272,30.389325186832693,-7.9266772975265205,-6.832891560613051,23.12320356408866,33.661650663448995
PIIND,-41.872941366383586,14.29775944511088,8.804869575945519,54.033090305908296,16.172705030631207,0.6807603829507074,-20.1506839950478,27.705629539836245,-10.992966371455847,42.34812236063315,44.922269116565204,-2.3780128774217206
PNB,5.640184281259208,-88.42213266402055,-21.56993580178114,-1.3038629118055667,-24.349777190573686,11.619167705192826,3.4146906302993227,4.273171520347031,-33.70661635396568,88.70377449526171,21.940481684390512,41.81296480392733
POLYCAB,6.079856097512447,17.538355491059832,-32.99248049542219,668.316931913997,9.084182021583576,28.31150918433444,25.51140924827665,42.22698266352559,26.25085854775664,32.13819802499731,13.28301147622094,27.37916327259875
POWERGRID,-2.4065965838487635,11.054537341372649,1.1629540915056191,18.273048662229428,1.9058035013298174,12.145875724145704,-75.14892159465072,5.9334516336856264,-9.994091406748254,10.190302291257359,16.8668046439841,11.513852227447806
PVRINOX,26.665577862239786,-28.35497387119502,-34.93344976657739,-4.51123366119939,-2.8382100158793846,12.429007771866099,178.06025832441026,37.43924857777164,5.0410846280918715,9.483385510297737,15.989991426286466,11.327101462585189
RAMCOCEM,-26.373439248200867,26.58490775171962,-24.07895935298544,27.93406431818466,14.671819111066908,-5.885343844189641,68.12446333634911,-8.233338973759208,10.836070084115466,20.237910395134517,-7.269936857276993,17.780437876267683
RBLBANK,-8.745159766030222,-7.317906954319964,-74.22906362401916,7.114330860095938,1.3514889243417776,28.870223644681335,187.36853543759662,29.20704269784169,-22.402021348862732,8.196865356414886,74.49488492986886,1.0475550845041965
RECLTD,15.346951411051823,-30.014651951782454,-27.25678565159347,21.85303153078948,-0.6259843786300965,45.69129907812125,-76.73821828679382,36.71570628508217,-39.49021475113073,53.20506999744177,6.979614279349368,59.91880166332027
RELIANCE,-0.9346332351984237,3.9988490643532604,-1.1886386495538974,51.01544026580416,-2.8405924180186943,16.662425145009554,-31.072924770465765,22.256131329928554,12.216479250535127,11.75183263388504,14.650233116679868,-3.245199702016188
SAIL,-40.42004706554724,-7.769948493027656,-31.965049224648226,89.64646808902863,-29.82872737258634,11.018903139239569,-69.29131168914432,-29.015747313549276,-39.55409569132635,41.52048041262408,32.29719850899709,111.20558459802204
SBICARD,1.5699633299563365,2.6514797129623457,64.81211147654142,7.076423564045518,10.379755410020564,-1.0126940848656938,42.97082445473729,15.288720135828282,-8.46626382887199,-16.137516640217086,-12.087958602041926,4.405463833639001
SBILIFE,-2.437115067144535,-31.027776051388336,-22.038820577704342,39.24551288026935,27.335136757517574,8.37745392425453,52.41437565834355,6.092881425633834,-31.567355994165403,-81.48208293727487,15.575192429956264,17.342705237734457
SBIN,5.984676641686294,-9.610454840517356,-33.051622096708556,1.8460905683788669,21.8044467047274,8.143758865230799,-44.35672326768434,-23.246806164510783,-23.51746658435769,60.40997807701905,38.31842987777726,26.521804348425647
SHREECEM,-21.51077291925716,27.92778744852621,-0.7278984113920011,17.710311646058464,4.513001229042381,-17.377406414353036,1522.8266916475632,-2.0797501021829645,2.384800901502926,1.27100274978612,27.685231059777472,15.97248060805082
SHRIRAMFIN,-9.392082117219955,14.882191248152843,-13.70488382280029,34.57941989229777,-24.211379364267536,26.172870139112103,-73.56188246093193,-6.581018315844567,-23.55643728771969,45.58216150410833,74.54819537878325,11.856648197266173
SIEMENS,11.656869440342088,0.9854085583121184,-5.808599801424462,14.012712781675441,21.385338495591977,-2.3072026649335498,61.24221559352064,18.66572107393053,-0.2993035394820871,17.415852913510097,5.201582171533904,42.12817313297863
SRF,-14.149556524029505,26.905891875368916,1.2134480543291373,74.23415747943059,-14.987226770506012,-7.396825709024636,-80.01586738373882,58.30351562562963,-7.617149217890673,29.045707792836108,42.22253286331576,38.02447202728408
SUNPHARMA,10.080991939063864,-20.940796575033847,7.467344443732304,42.376288453687316,-21.464145963408274,18.682696349238014,-2.412938398295863,2.9115569469445823,-2.412269935884581,5.287696843936984,5.6165273828966535,14.208244916823066
SUNTV,-7.849166875299419,-18.729041709476604,-36.48521698192465,45.02140272735595,-3.6169058057179844,-27.3037843566569,-41.334990590273286,-0.6049012441562729,10.055188206421608,37.19515957972751,-15.50882786508464,18.04056587983922
SYNGENE,-7.465911696449912,-6.933534647192119,-9.936840660319103,59.84542468224953,20.65741430289213,17.72155553980158,-43.80652972040133,0.5588764707572631,23.147705406790653,-16.104866105031135,23.43795721410469,8.988675837737746
TATACHEM,15.731868374237358,10.38156369847698,-65.0631579451813,33.046802466355786,10.382615554250362,-16.7236496840954,-12.445313881061772,40.662062352336775,5.031490275654036,20.68967666484943,18.644943152012594,29.94230559654291
TATACOMM,-34.43354786567067,5.897005476692096,-31.12374337552193,53.401440219675756,-2.875739648165043,48.25451479474325,-49.699960272386186,9.611009397125116,-3.0641816167435767,-10.206795610573327,56.84285640909593,4.684003186733212
TATACONSUM,-3.9063100887402844,-12.409013546728854,1.268425364617729,54.37296765489117,8.687572913130005,30.05843601101146,-70.90939573986941,55.75733204409514,-3.464686775483019,16.05820391623859,42.79104799290589,24.682603064164365
TATAMOTORS,59.60717639143941,-32.13948212987457,-78.87037550945293,71.02522108318367,-25.773387161732007,17.555038731416417,-24.209341457451362,0.030463924115828878,-6.913625212489838,74.65946567709481,25.661676568991943,28.93735780176103
TATAPOWER,12.741087324951703,-24.10727201414138,-16.585567045308046,7.517521273614635,20.25547285863789,17.46284912961982,-76.86983727202364,28.83601673852283,5.177512168278573,50.175195850389294,42.32927306470754,33.62282367548261
TATASTEEL,-7.297821896478437,4.928577142031798,-18.816347991561123,47.21536710419842,-23.81387088467336,4.29224194308865,-41.183129964388876,11.842892905786222,-21.898528181258026,18.99078974851913,35.15862363286517,44.79464772645465
TCS,31.49281510560077,-19.237463279446498,-1.7901597276929992,37.06893000735254,-3.4146879355181463,16.049852253178077,9.768426791431562,21.8208021064222,4.353431605435432,2.6561931159728713,8.055698545148083,21.50821004559267
TECHM,9.703219804437158,6.975054121434079,-11.790178183122356,-17.483227404758342,6.637843895647022,-21.755526275699644,-65.05374276729759,70.44862605303362,6.052727337127262,17.060361122086164,21.518887052391143,31.23955660031553
TITAN,-13.480192626514976,11.159821192744714,12.730937152315711,10.943068775890396,-1.4930445856234393,12.870728765635109,-82.23412903113629,45.466514852024716,23.137244143168434,35.511258877358856,42.2528481093452,33.57457314580654
TORNTPHARM,-17.463205594279952,3.8411689823475315,3.2826494399047492,32.765727075201056,4.6771995295158835,12.94183772668126,70.2267717411172,6.73274514696941,1.874248064996098,3.565979299006527,34.41277325749604,24.21340492991957
TRENT,-12.04877433747853,57.300692894562665,-1.8202557850218133,6.5035081531292445,12.103600826098138,43.675788954562876,-52.214723226274195,81.4259863689483,8.571813051476308,16.96507567824317,50.12989965724141,8.88994133991714
TVSMOTOR,-11.542044816638555,-5.158846482915003,-38.29458961978186,42.943830246904575,12.383216537457288,13.809593823344269,234.04123751331542,23.82683068321666,52.92402360596563,51.878213444721055,25.61441609739894,7.373362402127925
UBL,18.848540678564152,-43.48479383401881,-28.73355045097876,37.457243163952846,-6.20358096309721,19.91717688293266,35.37565450397127,29.592607695266704,9.711045566702282,10.295555666799427,13.156617407094128,40.17865907318448
ULTRACEMCO,-9.42589235794349,6.502945275602945,-7.19496183172974,22.01003327614207,5.655293752507474,-2.329893361818158,1906.839395682632,-1.4124096215080595,-12.742305239624164,18.627143884156183,27.24101045297125,24.611926307956466
UPL,18.473462461620137,-13.98289543064495,0.45830303110187964,32.84323815677891,15.442560212765134,-32.84220184400799,-65.33435479107243,-1.5188611459630903,-18.291332593347065,-3.636966487160219,-3.3933786744744787,23.22624956337622
VEDL,1.6749332240909225,-12.245951704358113,-36.5159679215882,46.49105244917225,-30.621943901784423,-19.85348831146879,-72.57178854949488,9.879759097533556,15.139320952546186,-29.094873757102107,30.961385554318024,65.31695908800167
VOLTAS,11.976176635810866,34.03232642485777,-31.751600820126313,2.3958399608646213,-35.12473985794636,10.044301349647021,-60.613372197303356,36.151744987775594,6.727104472809808,14.144119029632371,19.841249928985473,16.99262288736467
WIPRO,-6.554078709739075,-17.357740594809012,-18.622741224002873,20.76368276900916,10.995131767409605,-15.307016172884559,-0.48257196732995045,10.688380395739827,5.899363246332756,20.468082692433477,2.767447108512644,44.59716996856864
ZEEL,-43.74274921510046,-35.89544996200455,-20.504113443568365,0.1221831423646833,8.015675617486703,-34.66806420768047,308.35407800333405,34.2672240216709,28.010268549516752,-1.9823443440169388,36.00180765196758,19.221224992449883
ZYDUSLIFE,-23.62389514138057,-13.640688489074915,11.556123282327068,59.31176819531271,-21.685590558789002,20.001724967621005,-23.879102887458625,-3.200187335890334,2.0630002417284405,9.513951605183959,-7.362061034008317,18.701908171010295
