stock,year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
BHEL,2024,-0.6578947368420967,,,,,,,,,,,
BIOCON,2017,,,,,,,16.289592760180994,-11.148148148148145,-1.8004722550177161,6.6765578635014835,19.600506245529083,20.976792207209225
BIOCON,2018,14.029297237159296,0.8585209003215485,-5.058029862199058,11.644593461860861,0.43602465794617007,-4.656476763933933,-4.747165385116641,7.162458836443468,12.342339406185838,-3.309796999117388,-3.3152594887683935,2.1933387489845653
BIOCON,2019,3.8473818646232476,-7.095808383233529,-2.9857369255150603,-4.032258064516129,-2.5225225225225225,-9.516943042537845,-10.20812685827552,5.203215721304156,-0.6431581281880633,10.319244604316541,14.17004048582996,1.9274179545059948
BIOCON,2020,-0.2716007469020578,0.017271157167534152,-5.224403927068716,27.30541074959556,-1.0863509749303557,0.7751937984496124,5.559845559845566,-8.825674690007297,9.79279723729651,-10.745807590467782,6.1933722229117505,7.142857142857142
BIOCON,2021,-19.954867827208254,2.1878684658718783,2.3881347410759175,-7.439024390243902,2.642007926023778,4.676165803108812,-4.803547234881143,-8.158029758850695,2.0551801801801837,-3.7472647702407125,3.0459770114942595,-2.4932975871313703
BIOCON,2022,1.087255711533165,-7.144754316069051,-2.5972141613465016,8.161775441670313,-10.194500335345406,-6.098490623570667,-1.2046257629296497,0.016183848519181542,-3.8582546779268014,-7.310392056154775,4.547134935304995,-8.184367332632325
BIOCON,2023,-10.606060606060606,-4.05518394648829,-9.510213046343074,11.004784688995215,2.510460251046025,8.097083418315314,-2.649507948523846,1.4040561622464989,4.537588925206696,-19.45054945054945,8.787947957087422,3.870162297128582
BIOCON,2024,7.5235109717868305,,,,,,,,,,,
BOSCHLTD,2017,,,,,,,3.0851063829787235,-11.904321608040204,-7.239819004524888,3.1940874983415317,-3.7269705603039007,0.9195517813175217
BOSCHLTD,2018,-2.228282828282832,-4.285347703361561,-2.569593147751606,4.7403088219414755,-7.146503318019398,-4.174294129540264,8.544822234357486,15.868039060438113,-7.139981273408233,-0.7552870090634441,-3.460559796437659,2.4011667274337207
BOSCHLTD,2019,-3.3999141332570106,-1.6482732684052859,-3.1090289608177173,-0.34737599645704165,-1.5365840128695845,-6.240687679083094,-13.653660012099216,-1.4719278899170518,1.2838260328980449,13.111111111111112,4.646063760572546,-3.3761652809271854
BOSCHLTD,2020,-9.099842767295598,-10.899082568807339,-24.55889021312113,15.514970059880232,-1.5916334761657724,10.319767441860465,16.732208324826228,0.34377685756699744,9.746423459228629,-14.399176349463156,11.338514680483593,-3.3747981286001165
BOSCHLTD,2021,18.10432163204303,-8.220443349753696,-7.314662273476112,-5.454545454545454,13.049499890757335,-0.7277538868673503,-1.7880620562713647,-9.398821218074662,10.479766434195408,9.942245295262806,-7.760342368045649,6.528153430046718
BOSCHLTD,2022,-4.233063115228716,-6.856972940826643,-6.968630985260341,-0.44829821606808073,1.128765721476626,4.670329670329671,9.028753993610223,-0.621927181276476,-10.187180941576859,5.544871794871795,2.1757083439691285,1.3676905501011873
BOSCHLTD,2023,-0.32015833284824496,5.657855004822623,5.061258214729335,-0.14949224186813753,-6.590895894291182,2.646711409395977,-0.6526867627785059,-1.9406332453825856,0.07894736842105263,3.6455561468866415,12.953367875647666,1.3114156914530304
BOSCHLTD,2024,4.0715883668903805,,,,,,,,,,,
BPCL,2017,,,,,,,8.858945616751793,9.177247857953946,-11.413651622528914,12.898172323759791,-6.938020351526363,4.577144589269471
BPCL,2018,-3.612801884940121,-12.272634375638669,-3.4214092140921486,-8.87553041018387,6.631648063033486,-8.21196915922164,6.027694814010314,-8.919123204837485,4.210672595886597,-25.999999999999996,14.043371808324604,11.52073732718894
BPCL,2019,-5.834464043419267,-1.023391812865497,14.672816373594708,-2.887072049054664,7.566569997363561,-6.081324217344373,-8.330011956954968,3.32848837209302,33.25352112676057,6.634205721241641,-1.733102253032918,-1.7100000000000022
BPCL,2020,-7.125407166123779,-3.9645575372032242,-24.328593996840432,22.743026902129078,-2.1570319240724762,8.035843329960981,8.89005786428196,-2.6861734020865784,-13.908256880733951,0.2978723404255351,7.363112391930839,0.5533596837944724
BPCL,2021,0.6535947712418301,14.303861788617874,-6.152665058126773,-3.630136986301365,13.495974041581535,-0.43566039740729173,-3.757693553611928,2.7442012414243764,-9.529300765279377,-3.051317614424421,-12.65103056147833,4.273735461184748
BPCL,2022,2.6104936676143766,-7.868722815342038,4.702970297029713,-3.176297878019479,-10.839113287093696,-5.499231950844847,3.7264150943396293,-1.6736401673640235,-8.088567555354711,-1.6040181464679344,12.116237071088483,-2.331071112422537
BPCL,2023,3.0725419664268583,-5.6938440900283105,8.860759493670885,7.887963663890996,1.1092623405435384,0.1371742112482853,0.5199306759098756,-9.93517661066279,0.6964596633778227,2.29767305722231,22.408963585434176,3.062157221206576
BPCL,2024,1.5070921985815628,,,,,,,,,,,
BRITANNIA,2017,,,,,,,5.278378378378383,7.941101152368768,2.4764150943396226,6.415794988694225,3.0006384337093,-1.5566214807090788
BRITANNIA,2018,-1.65142255005268,5.420461766574871,0.908267794862231,7.960891118208363,9.566820276497696,7.216494845360824,5.354558610709118,4.218814702192226,-10.842514285714284,-3.5157027629998225,12.567147553942615,0.7198889498660355
BRITANNIA,2019,2.898550724637681,-6.018618083504872,0.3204294079375377,-4.8260013131976365,5.532182668104995,-7.070126179763879,-4.3446513326031395,3.8049005123088473,9.296296296296298,11.898824976089626,-6.833841463414638,-1.3324666883327916
BRITANNIA,2020,5.028144441884196,-3.9738316546296537,-9.67394957983194,23.24502407548201,9.205426356589147,5.471035693387946,8.174760022586115,-1.5608465608465607,0.30391120507399577,-8.70603674540682,3.7465661347828574,-1.5813107799112949
BRITANNIA,2021,-1.8191995521970334,-4.858437146092863,5.86355038782422,-4.816114503605862,0.1235195814865945,6.034833091436868,-4.779048916443088,13.68168785038729,-1.274681329667583,-6.138107416879795,-3.940217391304348,2.0903954802259888
BRITANNIA,2022,-1.958506224066395,-6.612021857923497,-5.199409158050221,1.9212891230244808,12.24911587746292,-3.342696629213483,8.953553441522104,-3.120953120953121,3.4390112842557765,0.08110623587289409,15.242616033755274,-1.5676266861101025
BRITANNIA,2023,0.5229517722254503,1.7733687171835755,-1.3356164383561644,5.384892546230102,2.5720620842572064,8.64864864864865,-3.9575096841180426,-7.1800208116545265,0.9369325208052535,-1.521200057823386,11.036377523683585,7.504025764895333
BRITANNIA,2024,-3.239140237486841,,,,,,,,,,,
BSOFT,2017,,,,,,,0.2749410840534238,-9.829721362229094,2.0151133501259495,19.901920719248057,18.663911845730045,11.090515909793028
BSOFT,2018,13.893376413570282,3.796251802018263,0.23137436372049977,14.97433608569516,8.818897637795267,-5.675112808052766,8.123861566484521,-1.8158236057068633,-29.33554817275748,-0.4074241738343167,-4.071773636991026,2.8079282680509623
BSOFT,2019,-47.71994472593275,-5.472854640980735,-7.720930232558137,-8.454810495626825,1.7057569296375357,-9.958289885297196,-15.919282511210763,-13.306982872200274,4.898266767143935,0.3748125937031484,5.471124620060803,4.959289415247977
BSOFT,2020,12.596221133659903,6.925880923450793,-30.33333333333333,19.34426229508196,6.811594202898555,16.018158236057083,36.038592508513055,27.287191726332534,14.243672748675685,-7.42358078602621,11.67183535382014,27.230531201650326
BSOFT,2021,0.44194455604660277,-9.606550828839618,12.444444444444445,-6.398781184536283,30.998970133882597,28.006430868167207,-0.248015873015873,4.710327455919392,-0.04879834085642197,2.256770310932798,15.735669952537416,11.326530612244898
BSOFT,2022,-15.817223198594025,-13.26963906581741,7.07058823529412,-11.614005123825786,-9.108716944172377,-3.676570343237013,-4.487361545015624,-5.985401459854015,-11.990668740279942,-2.5179856115107913,9.712230215827338,-8.024691358024691
BSOFT,2023,1.3465746507321998,-6.802030456852799,-6.054054054054058,2.131637995512358,23.6983842010772,4.327553548011081,20.14662343155225,17.66743648960739,-8.420056764427624,10.160965794768611,9.85178727114211,13.744075829383887
BSOFT,2024,11.843416370106768,,,,,,,,,,,
CANBK,2017,,,,,,,11.1665155636144,-6.244841815680878,-9.46936382292583,31.779935275080902,-9.636803874092012,-0.510979146526729
CANBK,2018,-5.609418282548476,-9.487723552591682,-8.9119170984456,0.9863429438543116,0.42809885191672414,-1.238450953410657,14.72367890278337,0.37154989384287135,-22.38674422704036,11.901709401709411,1.7607042817126872,6.454739290560199
CANBK,2019,-11.345132743362836,-2.399999999999995,19.565217391304344,-11.293353835639829,1.5839694656488463,4.642593957258668,-17.57490800770984,-5.0873032981245885,-6.126126126126128,13.296089385474867,9.832889319447814,-2.2315510384445476
CANBK,2020,-8.857336037863424,-25.10526315789473,-33.76764386536374,-2.5541365907828952,2.5137952176578753,9.46166394779772,-3.502129673450073,5.216535433070877,-18.661164603392937,-3.240223463687157,19.129438717067586,17.66848816029143
CANBK,2021,-0.5231689088191457,10.238429172510516,-3.2196365954733714,-11.516314779270633,15.348670021567216,-4.432568374724936,-1.0689990281827053,2.057877813504816,7.131782945736434,21.09728506787329,-7.9143389199255125,-3.5946924004825034
CANBK,2022,22.567338024751272,-15.112229102167177,5.050738007380069,-4.364167884735848,-10.714285714285712,-13.44497607655502,19.7950377562028,7.34639358860196,-6.170821413976295,30.841963079693848,8.24742268041237,3.931970666250592
CANBK,2023,-9.327969006109376,-1.3950203072576333,-1.5798611111111152,10.21758050478678,-3.3922151008285204,-2.439418416801296,8.134422110552775,-5.759929649714195,14.73363774733637,-0.2081706999739816,5.449804432855275,6.443361753958585
CANBK,2024,5.047068163774526,,,,,,,,,,,
CANFINHOME,2017,,,,,,,-3.8742803796483725,-6.697009102730826,-7.88194444444444,-9.338374291115308,2.6866305617500212,0.8338678640154019
CANFINHOME,2018,-5.778710015731518,21.414956833725768,-9.945111173132393,-1.7367991607413424,-8.59205776173285,-5.666113875069099,-0.5934718100890208,-3.653381642512067,-26.433915211970078,5.681818181818182,-1.9629225736096088,7.78275475923853
CANFINHOME,2019,-12.212543554006974,2.9986457728767655,26.23395407702043,-10.127298444130131,3.0294160690765475,-0.940525587828486,9.065354884047787,9.91978609625669,-3.082614056720099,0.8951406649616368,-1.7241379310344827,-0.7575757575757576
CANFINHOME,2020,22.78481012658228,5.708245243128964,-44.42,16.630276564774377,-8.5173501577287,14.726027397260275,4.885057471264368,-0.12122844827585902,10.592105263157894,9.987966305655837,4.103671706263499,1.8367346938775513
CANFINHOME,2021,-3.3917069243156246,-1.0309278350515463,29.578947368421055,-4.106557377049173,0.4008016032064211,-6.233159691036472,3.736432619344933,2.8828828828828827,17.69881267617665,-6.889120095124839,-7.6923076923076925,-6.306001690617068
CANFINHOME,2022,7.659463227605445,-7.628603280777191,10.428696412948385,-9.219586840091813,-24.21383647798742,-10.972438897555904,35.00962736436743,4.249011857707502,-25.054432348367033,8.950874271440465,5.960264900662242,-2.4076607387140987
CANFINHOME,2023,3.8461538461538463,4.242091790089604,-8.145580589254767,12.913573457978197,13.044866677311202,7.403832896732393,-3.570740479095749,1.7591339648173208,0.6049447659126805,0.11134398742468204,2.7726675427069676,-4.490373377621947
CANFINHOME,2024,-1.2797427652733178,,,,,,,,,,,
CHAMBLFERT,2017,,,,,,,12.240663900414937,8.0841638981174,-1.9004837595024189,8.264758497316645,-2.3913775682047715,6.073153899240843
CHAMBLFERT,2018,2.597402597402594,8.912483912483909,0.09174311926605852,19.369645042839657,-11.993769470404981,-4.77203647416413,-5.652454780361757,13.013698630136986,-7.18562874251497,-4.333333333333334,7.953340402969247,-5.541401273885342
CHAMBLFERT,2019,21.768707482993197,-7.368421052631575,4.0000000000000036,-6.221685291452739,22.2942320155541,-3.5891772501380452,-17.933296883542926,4.1666666666666705,-0.586319218241046,10.316946959896518,-12.26109967656573,1.870407481629934
CHAMBLFERT,2020,18.223383409536257,-17.6556991774383,-22.70916334661355,22.658467360454118,2.0007846214201623,3.238719068413383,5.264911696101284,-5.083655083655088,7.106426385583127,0.8374689826302871,30.670926517571885,12.363726461843402
CHAMBLFERT,2021,5.265467310223782,4.3171617867065715,-10.96899224806202,-6.284093388610083,32.52349300939721,8.68945868945868,2.4227234753550544,3.0878095850755947,6.167192429022085,10.022238695329877,1.612230715774847,-0.5555555555555527
CHAMBLFERT,2022,8.473940757405318,-10.98484848484848,7.794871794871789,6.428321881914513,-21.544276457883367,-25.444118058469712,18.68779948396608,4.290822407628122,-9.504249291784706,4.472843450479233,-6.0923076923076955,2.1896608495225665
CHAMBLFERT,2023,0.15946420028703556,-7.575757575757576,-6.631299734748011,4.779411764705882,-2.70927405349078,-2.6400285408491024,0.8553230209281247,-1.4642857142857224,-0.6451612903225847,4.603117071402699,11.013986013986015,16.765624999999993
CHAMBLFERT,2024,0.8699090549624237,,,,,,,,,,,
CHOLAFIN,2017,,,,,,,8.298361987274935,-0.6833326259496684,-5.5348150720611216,4.280014508523757,3.594638505280269,1.3489736070381186
CHOLAFIN,2018,-2.0335382047196133,10.551648930169593,0.7549759780370782,18.09523809523809,-10.296729856439828,-4.226419862278096,-5.29470198675497,1.0212474297463885,-22.083111347895574,1.9401778496362099,-0.7518796992481203,-4.123006833712979
CHOLAFIN,2019,-6.6201117318435765,1.0695187165775377,14.177165354330706,-7.999469355266651,14.72775514780075,-6.618610747051111,-8.690287325929836,3.7065488765123784,15.486891385767798,3.88349514563106,-0.8874801901743301,-0.4723127035830582
CHOLAFIN,2020,7.296137339055803,-3.90991554582421,-50.074245174063684,11.033519553072635,-2.969613259668516,24.58908612754767,2.9949238578680233,16.169154228855724,2.059308072487644,5.6074766355140095,31.15227736233856,3.29640998265048
CHOLAFIN,2021,-3.4865484376885005,17.154811715481177,6.572680510573443,1.6571632216678462,-1.548375548196541,-6.156801756472414,-6.092022116903626,5.149928605425979,-0.5466408040909932,12.045923401201897,-6.425531914893617,-7.09884811143852
CHOLAFIN,2022,18.280871670702176,4.551325887090654,5.382352941176475,5.382656669967473,-9.18223829616234,-7.641369047619051,10.666980170859777,7.9519059980871765,-7.6801517067003795,1.7142857142857144,1.6877339170962569,-0.16513003990643255
CHOLAFIN,2023,-3.3862505961708824,0.6848404255319119,-0.8091882015139709,12.239131830732687,19.396847155586023,9.649543927028324,-2.949612569031212,-0.6512204846498149,8.069802462574179,-9.311305732484081,-2.3144104803493453,11.931666518373511
CHOLAFIN,2024,2.037489812550937,,,,,,,,,,,
CIPLA,2017,,,,,,,1.7013574660633444,2.1586568357466427,3.0793594932254096,8.46033945271909,-3.306581059390052,1.5050167224080269
CIPLA,2018,-3.9753366866785664,0.12706480304955528,-6.249463473259522,4.844290657439446,-14.513491414554375,17.759146341463424,3.727714748784441,3.6285266457680216,0.04617515776511536,-4.893455098934547,-12.226010716025321,-3.225806451612895
CIPLA,2019,-1.2625538020086127,6.512564741991185,-4.221899400762665,6.881822496440437,-1.663732394366205,-2.8508578970523617,-6.7477477477477565,-7.653260445138627,-9.756874402802843,14.618746964545892,-0.3521878335112011,3.073439016499515
CIPLA,2020,-5.97187237615449,-9.100089766606825,4.320987654320987,42.58095698405026,5.890522875816986,0.01561036528255116,14.772365488697858,-0.5964075217513332,4.776058906978318,-2.520791696215583,-1.3613613613613673,8.307997356245872
CIPLA,2021,0.08461259518917508,-2.599416837272789,3.123020397820866,11.246943765281173,4.180418041804181,2.5937665081880565,-5.970377936670076,2.75567105191923,6.710097719869703,-7.525024134952488,7.06859563232301,1.6911725103678494
CIPLA,2022,1.4220552723370001,-1.8326271186440628,10.447357019064118,-3.7942374711628113,1.6433602123098814,-6.95306932708948,3.2700421940928273,2.9004975124378203,8.88671875,3.3628318584070795,-2.566069906223351,-4.266666666666667
CIPLA,2023,-5.072126570497907,-12.318489835430785,0.06667407489721333,1.9974190652527708,3.258799847668793,4.9875570302778955,17.40648379052369,6.130397967823885,-4.494156391822968,1.7119668597032591,1.0955138084725364,3.7430492157025403
CIPLA,2024,4.776000000000004,,,,,,,,,,,
COALINDIA,2017,,,,,,,0.1604814443330013,-5.291426297990843,13.389121338912133,5.495313361514423,-4.657202216066477,-3.3798677443056535
COALINDIA,2018,12.343135418617715,5.008431703204055,-10.255183413078143,1.4663805436337503,5.0793085011584385,-10.413839891451827,0.4992319508448585,5.545286506469501,-7.030978071702049,-1.8812246403541213,-6.122058542184821,-3.0595813204508833
COALINDIA,2019,-7.520661157024788,2.463054187192118,1.5024683408456752,6.5400843881856545,0.5148514851485194,-2.7644461508926814,-18.167202572347275,-8.480039672700219,10.996945292974164,7.234809474768286,-1.1844331641285901,3.0458089668615984
COALINDIA,2020,-13.25614366729678,-3.6473291211947125,-17.473435655253834,6.666666666666675,-1.0552233556102708,-9.922113105316631,-3.356956359567325,4.393468118195961,-13.275991024682115,-2.0085470085470036,8.434256055363322,7.125890736342054
COALINDIA,2021,-7.011070110701106,17.401392111368907,-15.87455544778533,0.718608169440255,11.720226843100189,-0.7118644067796687,-1.1324639670555783,1.4972144846796698,27.908587257617718,-12.62599469496022,-10.9480481361902,-6.189865298268124
COALINDIA,2022,2.605339337407534,3.926380368098163,-0.5163043478260808,-1.774193548387103,3.280000000000003,-6.402439024390255,15.788036055722468,10.315591144606676,-7.612231620039042,14.548417132216015,-7.209775967413437,-0.4640883977900603
COALINDIA,2023,-0.08890864636585402,-2.828054298642534,-2.5365630712979943,5.764866091693141,2.243386243386248,0.30434782608695155,-1.036045758687678,-4.519071310116077,24.609539890249042,7.571085988352184,11.596091205211733,8.728323699421962
COALINDIA,2024,-0.03926701570680033,,,,,,,,,,,
COFORGE,2017,,,,,,,-9.042553191489363,-1.6425885612507443,5.916699104710022,22.885979268958,-2.6259541984732895,2.9892387405340775
COFORGE,2018,30.36529680365297,-0.31692878072115976,-0.4665629860031052,31.4756895081035,1.1732851985559567,-0.49910071942445633,11.402952631102265,12.91681714216926,-20.591950911387833,5.079514767028162,-8.561371160373806,4.007244736246321
COFORGE,2019,13.921739130434773,-0.018925056775170326,-0.13584905660377014,-3.295880149812734,2.4237685691946833,2.750190985485103,-10.840740740740735,23.960066555740433,-5.1020408163265305,14.02927977635548,-4.467982667308612,8.806993486458694
COFORGE,2020,22.363924050632907,-11.046202867764206,-36.170153572223455,2.205258693808312,22.550675675675674,-3.4942908240473214,39.35018050541516,0.35584415584415113,22.321899736147756,-5.724194031767771,13.429766716301513,10.15013054830288
COFORGE,2021,-12.8825036603221,4.6107907742998275,16.23278401401163,-1.9493844049247606,21.746601824961765,15.756816917084034,21.79640718562874,1.1650485436893203,1.6463178294573606,-7.218116353989002,5.372732718577226,8.683577115349008
COFORGE,2022,-18.879457276474973,-5.592654424040067,-0.9799554565701559,-4.732789855072464,-4.912938331318019,-7.720396452790819,13.104434907010015,-9.162838182746299,-3.428571428571429,14.526315789473685,4.88396349413299,-5.944403981548917
COFORGE,2023,11.221796401106573,-1.2824936737980215,-11.534883720930232,8.59375,10.666666666666668,3.3639982017740953,0.790936297563061,12.489677952105698,-6.325312270389426,-2.6926829268292685,14.8177653853814,10.163891323400533
COFORGE,2024,6.530641917270458,,,,,,,,,,,
COLPAL,2017,,,,,,,-4.437765205091941,4.681647940074907,-6.025115781973626,0.09416195856873823,-0.24015369836695488,7.19665678604402
COLPAL,2018,1.5733393788256549,-8.337019018133569,-1.2229539040451554,6.158940397350985,11.925147850648768,-5.204163330664532,-1.6956428418115475,4.239178937974119,-7.957446808510639,2.6654411764705883,10.82032307553471,5.382215288611544
COLPAL,2019,-3.2099697885196377,-3.3204633204633205,1.0353130016051437,-3.588516746411483,-2.4708072431883608,-4.018428461735339,5.440368598263343,7.574094401756317,21.33515205006821,3.402268178785857,-3.8760703313942204,0.4827586206896552
COLPAL,2020,-8.889268626110729,-2.4735384498653317,-3.9170506912442393,18.638573743922205,1.0917030567685588,1.7227622225446104,3.378132945877225,-3.2461549365653255,3.5849669663164634,5.482303955586398,-0.7304116865869853,4.0555814108104515
COLPAL,2021,1.6036001774735347,-1.875,-1.8636864473477042,-5.170756711731918,15.431271362509216,-1.558669001751316,-0.18733169418101192,0.28538303754570316,-1.6441573693482088,-8.952352767090856,-6.641452838185903,3.4706703910614554
COLPAL,2022,-2.931152010906612,0.6258522429285721,6.620341561225196,6.80121024848718,-0.7921998781230957,-8.527418361059771,4.745561349085875,6.242458881056706,-2.969588550983897,3.434061578463398,0.3815736837246543,-4.250621890547258
COLPAL,2023,-4.399212081418254,1.385649608999866,1.6127946127946158,4.454079621600312,2.63576243164187,4.8227126208777555,19.02652253529446,-3.503089495714568,3.1443298969072164,6.651202662498114,4.675673086135858,11.059097602250494
COLPAL,2024,-1.4478182183792478,,,,,,,,,,,
CONCOR,2017,,,,,,,-0.7812500000000049,12.702472293265124,1.1046620483055565,4.459561602418727,-5.713259072942879,8.294858752641037
CONCOR,2018,1.4846970415496272,-5.629522431259046,-3.8654424812900388,5.617977528089888,3.5316756593593235,-2.700074794315621,4.616588419405314,-2.5341130604288464,-2.9500115535700626,-2.89676425269646,2.5134786240413107,1.1627906976744278
CONCOR,2019,-4.941860465116267,-11.04826546003016,9.163430250865954,-6.753320146934167,3.072734344612982,6.91764705882353,-12.053185978242102,-1.1627906976744187,23.105097161460986,-8.545878693623646,-0.1466655163488757,0.3239929947460635
CONCOR,2020,-0.8726003490401396,-7.436363636363633,-33.45769890087729,17.61006289308176,7.7518269092993295,5.555555555555555,9.192335677904433,-12.541694462975311,-9.468850831471824,9.924199887703544,2.231858181354419,-2.913213066796682
CONCOR,2021,8.086687306501544,22.011952191235057,5.646871686108174,-1.256281407035176,19.317090210461973,0.9810994084547618,-6.40261627906976,-1.6546242774566537,2.703884556519214,-6.353276353276356,-6.657659686256853,-2.7689873417721516
CONCOR,2022,3.9819442205384568,-8.585589020205864,11.563721007565043,-4.500734214390599,0.8311970791579311,-9.997712194005942,17.756776921163894,-2.250509881144947,2.9271809661139083,15.014082472737766,-2.611048194287152,-3.766233766233766
CONCOR,2023,-14.879266154053683,-2.947696855242638,-3.4471273938384757,5.237767057201926,8.393866020984666,0.22747952684258418,5.455098009421057,-2.7537485582468313,4.173634843306922,-3.6334360123214844,14.939114939114942,9.356687898089177
CONCOR,2024,4.069767441860465,,,,,,,,,,,
COROMANDEL,2017,,,,,,,5.209790209790215,-1.6722408026755853,-1.5675057208238037,17.530244236475678,1.0457388584831944,13.614103819784527
COROMANDEL,2018,0.23270383961336585,2.743119266055054,-4.786992460713965,-12.657992565055768,-0.12197826569083046,-14.145383104125738,4.441190824792579,-0.9550760523523195,-3.110047846889952,7.889370379811365,-2.3923444976076556,8.420672208167687
COROMANDEL,2019,-0.3539823008849608,-3.062348534919581,17.272727272727273,-12.721774193548391,1.4453899055833987,-2.788936072535287,-10.80038572806172,1.866666666666667,8.531176624054263,15.254237288135593,0.2533248891703586,11.268343815513626
COROMANDEL,2020,19.507575757575758,-2.8846153846153846,-10.423452768729643,9.906716417910452,13.686436943685552,16.121351766513065,4.27807486631016,-2.501443140273235,2.8112449799196786,-8.426293565261236,15.277777777777779,-1.0782820590922964
COROMANDEL,2021,3.7191604271510927,-6.860959319975714,-1.1224489795918309,-1.4291438493388602,9.507186858316228,12.015018773466833,0.08741258741258244,-13.021978021978024,0.22692889561270224,-2.095285607383382,-6.087620988283248,1.464856874076062
COROMANDEL,2022,4.6314675135635825,-2.5263689761889725,2.0212969457374257,12.183186951066501,3.7296675612026897,-0.9121061359867283,6.384957123669807,0.8461207514699469,-8.090345274460796,-2.606934953176411,-3.8352052171212625,-3.420523138833003
COROMANDEL,2023,0.1677289500167729,0.24390243902439526,-4.301956925768014,7.014164305949006,1.6054076890578841,0.15318789287412662,6.235780765253356,4.788867562380047,2.8269662921348355,-8.113051430562217,11.775414391108542,6.923076923076923
COROMANDEL,2024,-5.0728135811408945,,,,,,,,,,,
CROMPTON,2017,,,,,,,-3.913808267370275,1.6184971098265895,-4.04970087436724,2.2453703703703676,22.92919944470152,2.0856610800744964
CROMPTON,2018,-8.368741917605755,-7.534791252485085,3.4978540772532214,1.6198704103671708,-1.90558683412733,1.2544802867383564,7.962633451957285,2.6804123711340204,-11.175298804780882,-2.3330283623055785,-0.18484288354898598,4.5184847101780035
CROMPTON,2019,-8.974358974358974,-2.939814814814812,9.72985895290461,3.643901374645426,1.6059957173447537,-4.3531827515400385,-1.0775862068965518,1.052631578947371,10.819601040763233,3.6585365853658534,1.567460317460313,-5.045689312673813
CROMPTON,2020,15.55922410235245,-1.2365591397849423,-24.32827636629501,9.068627450980392,4.436619718309854,3.0303030303030303,3.2508389261744965,12.456104110720915,8.5703662390779,2.844337183244268,4.878466278671687,18.41695232159552
CROMPTON,2021,12.498339752955243,-7.259043457149788,0.5065592934147263,-2.035623409669211,5.275715800636276,8.766641547349906,12.85547785547785,-3.59477124183007,-1.4373716632443532,-4.357633548651697,-7.539438639623031,-0.022883295194513213
CROMPTON,2022,-3.5402246681039298,4.138349514563109,-8.240946045824092,2.934083601286171,-4.338624338624332,-5.553247472649221,12.814645308924472,2.0948319116909095,1.9670914264505865,-9.894212818917238,0.37344398340249596,-9.335848039876057
CROMPTON,2023,-4.302477183833107,-8.734939759036145,-5.855783190837225,-15.075795435615516,6.108641020684328,5.93607305936073,2.598081952920659,2.418110101183334,2.044854881266487,-7.5462432476673795,2.924187725631777,7.439446366782007
CROMPTON,2024,3.6682615629984054,,,,,,,,,,,
CUB,2017,,,,,,,8.45923460898503,-10.864608368768117,2.4955314175718377,-1.4018378160842468,4.3998350061872715,4.558532063167314
CUB,2018,-10.28303052774687,6.984644652806088,-4.649887256993111,5.624644908781009,6.029254370317508,-3.4906531271636183,2.3738872403560833,16.76300578034682,-10.520939734422893,-0.9637850467289587,3.4482758620689724,13.689776733255002
CUB,2019,-1.577042399172705,-2.7227068464181894,8.90191897654585,-1.1867280213126612,6.281407035175879,1.8453632328895064,-11.151904543368522,5.300261096605747,10.516934046345815,0.331282536677704,5.761994355597366,2.287581699346405
CUB,2020,-1.0508256487240049,-8.102299591661291,-40.34722222222222,19.333333333333325,1.0003705075954228,-14.462081128747794,-1.2637586628618112,14.032121724429425,-1.4124293785310735,5.992907801418432,22.772277227722775,-1.1787280701754417
CUB,2021,-5.7388411422234515,-3.747821034282387,-7.721893491124267,2.727836329820197,2.0390070921985917,-0.23902001792650476,-8.771929824561402,-0.3289473684210526,-1.439299123904888,7.052896725440798,-13.675724096745284,-7.6027397260273935
CUB,2022,4.082369942196536,-14.000687994496042,6.842539159109644,2.4645257654966266,4.616530156366335,-6.685236768802224,18.654775176514303,11.421477343265057,-4.112613855920517,10.661107802263254,2.0408163265306185,-5.684210526315796
CUB,2023,-11.478163493840986,-10.2979274611399,-10.883392226148414,11.089341692789974,-12.43432574430823,2.9149797570850158,4.582843713278492,-8.206461195692544,0.9156050955414059,9.841269841269845,7.3668854850474075,0.2020202020202097
CUB,2024,-2.102496714848876,,,,,,,,,,,
CUMMINSIND,2017,,,,,,,8.041575492341355,-5.742094963435988,1.6022464486290005,-2.8358128793168365,-3.6381842456608733,7.231625044383954
CUMMINSIND,2018,-1.8429661941112299,-11.420798400977171,-13.569651741293534,7.507319113341701,-6.103286384976526,-5.547445255474453,2.43161094224924,14.955223880597021,-11.41732283464567,11.786248131539615,8.228187919463082,4.567901234567901
CUMMINSIND,2019,-6.288235294117653,-12.052896725440812,6.527452233823415,-3.3021390374331614,12.584190003544842,-1.5076027175671274,-7.652399481193256,-17.05733862243058,1.7857142857142856,-3.5879218472469,-1.4609800362976324,1.9134775374376083
CUMMINSIND,2020,3.9709882139619177,-9.688612099644125,-34.71353390924436,21.01367658889783,0.5748663101604218,4.753004005340457,1.161029782937916,14.392059553349876,-4.074153912481133,-3.1514476614699283,35.40229885057472,0.10478519035976647
