stock,year,Q1,Q2,Q3,Q4
COFORGE,2021,6.881405563689605,42.281121751026,25.627544910179633,11.237445518286906
COFORGE,2022,-25.34193093372962,-19.882246376811594,-3.290414878397711,16.515789473684215
COFORGE,2023,-3.454227050074869,22.746093749999996,9.013467293715255,22.63121951219513
COFORGE,2024,6.530641917270458,,,
COLPAL,2017,,,-6.722949080622344,3.8606403013182673
COLPAL,2018,-4.783495805939697,12.015137180700094,-7.147456535737283,24.172794117647058
COLPAL,2019,-4.916918429003014,-10.287081339712918,33.98901293638137,-2.801867911941294
COLPAL,2020,-14.490772385509226,13.642625607779571,4.220849981837988,8.612074947952804
COLPAL,2021,-1.207453888571969,8.047670916896259,-1.9435663271279737,-12.299496892571764
COLPAL,2022,5.115882753919561,-4.428994463756932,7.398851560953082,-2.3591337159526793
COLPAL,2023,-0.922521339461586,11.0892129812114,18.199539252170823,27.409106953759277
COLPAL,2024,-1.4478182183792478,,,
CONCOR,2017,,,17.187499999999996,4.603174603174584
CONCOR,2018,-9.094225367526358,4.406099518459077,-1.4084507042253498,5.901386748844373
CONCOR,2019,-5.523255813953484,6.998210417255341,4.47245726126748,-10.909797822706063
CONCOR,2020,-42.41710296684119,31.446540880503143,-11.532864419112299,11.805165637282428
CONCOR,2021,48.04953560371517,17.23618090452261,2.4127906976744216,-12.464387464387466
CONCOR,2022,8.173464452684193,-13.348017621145372,18.345353560474173,7.0267928071062284
CONCOR,2023,-21.786051531094024,13.8697450034459,8.851238413614952,20.1974236908429
CONCOR,2024,4.069767441860465,,,
COROMANDEL,2017,,,0.26806526806526276,32.38986532755078
COROMANDEL,2018,-6.184552045108736,-26.89591078066914,-1.1713030746705737,14.70813153199082
COROMANDEL,2019,14.15929203539823,-14.616935483870968,0.28929604628736466,28.510895883777238
COROMANDEL,2020,4.166666666666666,41.035447761194035,2.6737967914438503,2.338186172559394
COROMANDEL,2021,-4.8484104578372405,19.54053693067984,-13.133741258741264,-5.836867049139431
COROMANDEL,2022,5.862114595739044,19.949811794228356,2.582911457795227,-10.098709187547456
COROMANDEL,2023,-2.11897573521189,7.422096317280453,18.298862461220274,8.957888777598736
COROMANDEL,2024,-5.0728135811408945,,,
CROMPTON,2017,,,-8.311345646437998,26.89814814814816
CROMPTON,2018,-10.89968594125253,-2.375809935205184,-0.8229537366548143,4.757548032936874
CROMPTON,2019,-1.9230769230769231,1.6364826532838752,10.150862068965521,-2.8455284552845526
CROMPTON,2020,-14.568716467189438,16.666666666666664,22.483221476510064,31.011894500948106
CROMPTON,2021,2.775933058839152,10.178117048346055,11.888111888111888,-10.407054239721111
CROMPTON,2022,-15.477136049018494,-8.628081457663448,17.877574370709382,-16.241443683883013
CROMPTON,2023,-15.457047660437482,-3.3816425120772875,7.89886660854402,1.6532984121787564
CROMPTON,2024,3.6682615629984054,,,
CUB,2017,,,-0.7720465890183006,9.692132269099194
CUB,2018,-3.3123223334569185,5.5930812448709135,3.9762611275964326,13.025700934579445
CUB,2019,5.635987590486042,5.594574957616862,-0.413033501606244,11.09796497870326
CUB,2020,-44.73514904567875,1.0416666666666665,13.819812474520985,27.836879432624112
CUB,2021,-13.529248683116165,3.502789832610029,-4.718693284936486,-15.050377833753151
CUB,2022,-6.358381502890182,0.07468259895443936,29.096989966555164,6.7301965455628245
CUB,2023,-29.395296752519595,-0.3918495297805643,-0.7050528789659269,18.095238095238102
CUB,2024,-2.102496714848876,,,
CUMMINSIND,2017,,,0.9463894967177218,-2.6800580052634455
CUMMINSIND,2018,-24.220283533260634,-9.80064129374041,2.5835866261398177,26.606875934230196
CUMMINSIND,2019,-11.776470588235297,1.7513368983957252,-26.07003891050584,-2.0870337477797514
CUMMINSIND,2020,-40.38984587488667,26.242960579243768,12.317011610297833,27.66146993318487
CUMMINSIND,2021,58.519793459552496,0.7822103028271317,11.292226406610089,2.8032786885245877
CUMMINSIND,2022,18.732095490716176,-9.252716191149192,16.50565561435021,15.685449957947856
CUMMINSIND,2023,17.47338025627143,20.993529924101022,-9.935668334524665,16.93222354340071
CUMMINSIND,2024,4.902564102564098,,,
DABUR,2017,,,3.020587242659463,12.099358974358974
DABUR,2018,-6.858122588941278,16.026213881441766,11.867501304121022,-2.038956600979608
DABUR,2019,-3.080568720379147,-0.44893378226711844,10.669975186104217,4.3517885623148835
DABUR,2020,-2.4074074074074097,6.88944838635844,9.063638311549179,3.7570566478489296
DABUR,2021,1.1425360554410982,5.585501858736051,4.5531482735274365,-6.328295482098113
DABUR,2022,-7.727311754099768,-8.967416245984401,11.891257578720909,0.943820224719101
DABUR,2023,-2.824658020962867,5.090809025866813,-5.5650979045001865,0.5963675792897722
DABUR,2024,-1.3895114298520843,,,
DALBHARAT,2019,15.058139534883722,5.727272727272732,-20.937183628211933,1.1109724129322154
DALBHARAT,2020,-38.294815740162406,49.45054945054945,10.199842418164895,40.4238720582499
DALBHARAT,2021,44.80836873601024,21.836865767501607,11.795658267008644,-12.853773584905662
DALBHARAT,2022,-20.742213386348578,-16.049180327868854,20.66365007541478,19.415354963058146
DALBHARAT,2023,4.4300106044538685,9.819842679522964,9.188267394270131,-3.79746835443038
DALBHARAT,2024,-2.488745434468696,,,
DEEPAKNTR,2017,,,15.82089552238806,19.1872427983539
DEEPAKNTR,2018,8.061002178649238,-6.076923076923081,24.079915878023133,-22.411971830985916
DEEPAKNTR,2019,22.43761140819964,5.163043478260869,-1.1936339522546493,28.075601374570443
DEEPAKNTR,2020,1.7264276228419653,25.925925925925924,71.16910229645093,15.091463414634147
DEEPAKNTR,2021,66.18280108118931,9.359903381642512,28.29171094580233,4.231663142025595
DEEPAKNTR,2022,-11.415876777251192,-24.347826086956523,17.987275882012725,-3.1189083820662766
DEEPAKNTR,2023,-7.530120481927711,20.205649842445684,-2.2747196973192536,17.20226843100189
DEEPAKNTR,2024,-1.3358236225587758,,,
DELTACORP,2017,,,26.46293888166449,56.96784073506891
DELTACORP,2018,-18.667749796913075,-10.688591983556012,-3.891233005157061,18.99388810531265
DELTACORP,2019,0.8944543828264758,-37.51375137513751,-2.1551724137931036,19.589495925143368
DELTACORP,2020,-66.45277207392198,26.384839650145786,20.63666300768388,40.10462074978203
DELTACORP,2021,-0.3095017022593624,5.163204747774474,44.362342638204716,-7.63195435092724
DELTACORP,2022,28.100775193798448,-49.880131854959544,15.500725689404929,6.066633515663857
DELTACORP,2023,-16.126042632066735,35.25965379494007,-43.65805168986084,6.837294332723945
DELTACORP,2024,0.46235138705415363,,,
DIVISLAB,2017,,,28.561847988077492,28.896028037383164
DIVISLAB,2018,-0.4971493728620338,-4.849207076725647,24.914448669201512,12.896341463414638
DIVISLAB,2019,15.707515233581585,-7.6749566223250465,3.4750473587776805,13.186576354679808
DIVISLAB,2020,8.74333461601892,20.274551214361143,36.28041973654834,25.095744854223362
DIVISLAB,2021,-6.413638076428326,21.876037631433327,8.222668139697422,-3.1677018633540373
DIVISLAB,2022,-4.839750483975049,-16.823798627002283,1.4258294488620784,-7.981725342649826
DIVISLAB,2023,-16.27002967359051,24.54166666666667,4.9052396878483835,5.01961627344547
DIVISLAB,2024,-0.3482714468629938,,,
DIXON,2017,,,-8.934234110023445,54.88599948432723
DIXON,2018,-20.716173424442275,-9.400921658986181,-8.83750284882803,-19.749912352459972
DIXON,2019,15.570024570024572,-4.8000000000000025,29.236350765418994,30.584192439862544
DIXON,2020,-5.976253298153028,62.351353630766646,50.046006781740424,52.52697331061896
DIXON,2021,35.05177351839612,22.89693593314763,4.1383989145183175,12.407269461933282
DIXON,2022,-22.25727716506961,-18.41361070721179,22.46243739565944,-8.695652173913043
DIXON,2023,-26.497044461578,51.55172413793103,20.91773460107483,24.105283090323802
DIXON,2024,1.664933976756097,,,
DLF,2017,,,-14.96528670609411,54.761904761904766
DLF,2018,-22.03488372093023,-6.222000995520159,-12.150040771948897,10.78125
DLF,2019,11.98668146503886,-3.1274032299410526,-18.66492146596859,59.04696132596685
DLF,2020,-39.84168865435356,12.18408147868727,1.4333333333333371,49.13294797687862
DLF,2021,20.971488912354793,-3.6986301369863055,48.698752228164,-5.957242373288497
DLF,2022,-3.67553865652725,-18.714285714285715,10.526315789473683,7.614942528735632
DLF,2023,-6.241769818277585,35.83102493074793,7.360534575275898,34.835645777074205
DLF,2024,10.851800554016624,,,
DRREDDY,2017,,,-12.888274212237885,3.8387096774193545
DRREDDY,2018,-13.887043189368775,4.791402693697494,12.991827073377701,4.179936305732483
DRREDDY,2019,6.78680981595092,-8.596428571428564,1.8540173519426666,6.389959958475471
DRREDDY,2020,8.110918544194108,27.34526112185687,32.362707535121324,1.9086431335757115
DRREDDY,2021,-13.75883814255685,17.921287663166154,-12.311557788944723,-0.7214700584866441
DRREDDY,2022,-11.599365772295785,2.1470313230481617,-1.3717217787913258,-4.046674974510035
DRREDDY,2023,9.556696771146921,10.520334094588641,9.489908831853038,6.323734154026522
DRREDDY,2024,-2.1152192605331037,,,
EICHERMOT,2017,,,12.582041110710426,-2.251207729468602
EICHERMOT,2018,-5.314171122994652,1.7159449028008935,-13.952663141833144,-7.14133309715417
EICHERMOT,2019,-11.454466983167894,-4.421683737197101,-10.278026724185946,25.66676016830296
EICHERMOT,2020,-41.27206880941603,40.92307692307692,19.248570650694255,14.81818181818182
EICHERMOT,2021,2.0102668599866655,2.1971723347344287,4.061567164179101,-6.661621348901739
EICHERMOT,2022,-9.493087557603687,12.190120031364984,31.40910720688419,-7.2266440219346775
EICHERMOT,2023,-8.640752661549882,19.331344477592033,-4.442609413707682,23.38379766490489
EICHERMOT,2024,-4.078066914498145,,,
ESCORTS,2017,,,-2.3601205793691573,19.6048632218845
ESCORTS,2018,5.820413436692501,-1.805869074492099,-30.163447251114412,14.006462035541203
ESCORTS,2019,10.201537502597128,-30.541520922399272,2.8689243726969686,3.4058268362741075
ESCORTS,2020,9.096929062163737,75.47106325706595,28.238719068413392,-1.102454226723809
ESCORTS,2021,0.007760962359325499,-4.021679365328711,22.91060291060291,29.396378953089442
ESCORTS,2022,-11.689945232043183,-15.005882352941171,44.717637430091386,2.360690417808544
ESCORTS,2023,-11.941724941724946,20.136363636363647,41.66184520895456,-4.472843450479233
ESCORTS,2024,-2.853040540540534,,,
EXIDEIND,2017,,,-7.8125,7.866795366795373
EXIDEIND,2018,1.5731874145006788,12.882764654418205,2.9868114817688083,2.40366272415107
EXIDEIND,2019,-18.106841611996256,-6.1642242381949295,-6.00144613159797,-3.9175257731958735
EXIDEIND,2020,-29.81700753498385,12.904453749524187,10.584677419354838,17.325973627721556
EXIDEIND,2021,-3.692065985860164,-2.2281879194630902,-2.1130625686059243,-5.7062937062937
EXIDEIND,2022,-11.091497499264486,-12.761241291956937,10.50775740479547,17.46753246753247
EXIDEIND,2023,-2.093663911845736,31.07845855281398,8.875000000000005,22.132409545804464
EXIDEIND,2024,5.096633416458842,,,
FEDERALBNK,2017,,,0.13327410039982737,-3.2918149466192195
FEDERALBNK,2018,-17.809479981592276,-9.584487534626044,-12.939001848428836,27.88461538461538
FEDERALBNK,2019,2.9994643813604838,10.655737704918039,-16.681943171402374,-0.2837684449489217
FEDERALBNK,2020,-53.685987619583564,23.907766990291247,-8.74060150375941,32.7037773359841
FEDERALBNK,2021,11.617647058823538,10.44965167827739,-2.1486643437862885,-0.3003003003003003
FEDERALBNK,2022,11.862464183381082,-10.749506903353062,26.780021253985126,19.230769230769234
FEDERALBNK,2023,-4.3478260869565215,-4.8964218455743875,15.315315315315301,3.9534883720930156
FEDERALBNK,2024,-3.067092651757196,,,
GAIL,2017,,,14.063180827886706,14.594792812614596
GAIL,2018,-12.300920368147263,4.361428045638567,11.583861874559554,-5.712259691144028
GAIL,2019,-3.2827654812235716,-12.033511043412032,-14.258281325012009,-8.885627187535272
GAIL,2020,-36.66129232295671,34.13909253021598,-16.266200669870397,39.302049805183806
GAIL,2021,9.93554663748024,6.678796960291121,3.4897360703812392,-20.428320871411422
GAIL,2022,18.736433222895013,-16.73306772908367,-1.4140271493212668,12.984723854289085
GAIL,2023,8.996897621509827,-0.47393364928909953,17.199248120300748,30.515297906602246
GAIL,2024,-2.697841726618705,,,
GLENMARK,2017,,,-6.235349273323953,-0.2931323283082077
GLENMARK,2018,-12.11003019121101,5.786618444846293,8.73317224715223,9.00362033684874
GLENMARK,2019,-6.823274304300693,-32.189104283196684,-26.41124461573339,8.607198748043817
GLENMARK,2020,-40.62273714699493,120.18146150073565,11.031782588668824,0.5204081632653085
GLENMARK,2021,-7.6448951187990835,34.989648033126294,-22.52073978232743,3.024390243902439
GLENMARK,2022,-15.784453981878874,-14.926527455529778,-1.4936708860759436,6.067415730337081
GLENMARK,2023,8.794940859585434,41.63179916317992,29.82989064398542,1.0676156583629894
GLENMARK,2024,1.94835680751174,,,
GMRINFRA,2017,,,-15.34526854219949,38.2262996941896
GMRINFRA,2018,-23.595505617977526,-12.320916905444118,1.2698412698412653,-2.949852507374631
GMRINFRA,2019,19.817073170731707,-23.724489795918377,12.956810631229231,28.834355828220854
GMRINFRA,2020,-22.59615384615384,23.14814814814815,12.195121951219512,11.1344537815126
GMRINFRA,2021,-8.630393996247644,28.143712574850298,19.93769470404984,12.515337423312886
GMRINFRA,2022,-22.198731501057082,-12.258064516129032,2.898550724637681,14.655172413793109
GMRINFRA,2023,-0.49079754601227693,0.8064516129032291,35.76309794988612,35.804549283909004
GMRINFRA,2024,5.486284289276798,,,
GNFC,2017,,,5.99965016617106,51.58510310864882
GNFC,2018,-25.55327868852459,3.986023036107151,-11.81693134925597,2.3102310231023067
GNFC,2019,-12.120343839541551,-25.930639516385618,-15.463486084955008,-17.788944723618094
GNFC,2020,-29.747225647348944,36.35555555555556,33.750802825947346,5.410491649023759
GNFC,2021,35.135135135135144,21.20192307692307,15.666178623718894,3.3834586466165355
GNFC,2022,89.76608187134502,-33.66583541147132,10.542635658914737,-12.66170129361035
GNFC,2023,-9.373888295980086,13.410360829624008,1.5300182936969975,23.339347219944226
GNFC,2024,-4.006541291905154,,,
GODREJCP,2017,,,-7.142857142857142,4.587170355960656
GODREJCP,2018,10.542602733492105,9.457151693627557,-6.067961165048544,1.1284992829976874
GODREJCP,2019,-15.172541973855392,-2.3286661753868763,2.5373134328358207,-0.4672214921886307
GODREJCP,2020,-24.623733719247465,25.73636363636363,4.194244604316544,0.8633582596872906
GODREJCP,2021,-1.7982693347755634,19.771601541001658,16.049382716049383,-4.965618860510801
GODREJCP,2022,-22.22685571309425,0.6297646668876367,15.94610128360686,-1.2429378531073447
GODREJCP,2023,8.355719722408773,12.046632124352332,-6.320754716981132,13.433135737968458
GODREJCP,2024,0.9615384615384616,,,
GODREJPROP,2017,,,18.395415472779362,13.502454991816695
GODREJPROP,2018,3.0523463129368102,-1.5637860082304496,-17.371548409646977,9.184102176287723
GODREJPROP,2019,22.57869249394674,22.66405244776669,-5.473089882524353,0.36626309899277876
GODREJPROP,2020,-39.30796899538984,44.472361809045225,0.12246326102170145,64.71807867304038
GODREJPROP,2021,-1.7482517482517483,0.13639626704953992,67.23764875586008,-16.10399515466923
GODREJPROP,2022,-12.178477690288714,-30.383480825958703,-2.3776508972267614,5.073086844368014
GODREJPROP,2023,-17.056451612903224,49.94269340974213,-1.644528779253637,28.736369467607442
GODREJPROP,2024,13.346945890086893,,,
GRANULES,2017,,,-18.62955032119914,20.393013100436676
GRANULES,2018,-25.272727272727273,-24.037558685446005,21.856866537717607,-8.850457782299086
GRANULES,2019,26.350606394707814,-14.437086092715226,9.114315139031936,18.54877462758289
GRANULES,2020,17.827868852459016,43.08342133051741,80.53596614950635,-8.549222797927461
GRANULES,2021,-15.601555987774377,6.842948717948725,-4.231459330143534,2.7951733618451127
GRANULES,2022,-8.462686567164186,-12.683706070287537,24.586628324946094,-8.705612829324163
GRANULES,2023,-9.37694704049845,0.06734006734006352,18.808567603748322,13.623595505617978
GRANULES,2024,-0.36527456471447706,,,
GRASIM,2017,,,-11.439866865638995,0.944610674274572
GRASIM,2018,-8.975761766791274,-7.049099730058164,3.12105155899735,-17.403987849989473
GRASIM,2019,3.135271807838189,7.3133396917352576,-19.78340218127773,7.426710097719863
GRASIM,2020,-35.63993727695468,31.568694609752974,21.00985986886209,22.85500587669623
GRASIM,2021,55.945591115511284,3.206660678504808,11.32350775738592,-2.7155387491808938
GRASIM,2022,0.2042907074846253,-21.00819573339762,24.529794012101153,4.363328810382912
GRASIM,2023,-5.571390501349836,6.6954576907868795,8.202784544215252,11.065153733528557
GRASIM,2024,0.19142292621214604,,,
GUJGASLTD,2017,,,12.638283607106935,-2.015612256786676
GUJGASLTD,2018,-1.8831168831168816,-13.561847988077497,-12.56072172102706,9.006665582832058
GUJGASLTD,2019,11.185732408029258,18.679050567595464,1.744186046511628,38.39650145772595
GUJGASLTD,2020,-2.5720966484801333,41.492669924478015,-6.201194304088195,20.816588972833948
GUJGASLTD,2021,46.93633952254643,20.764528783870098,-5.488165680473376,3.2698877501219954
GUJGASLTD,2022,-21.584529008109797,-15.993537964458804,19.62174940898345,-2.0543806646525655
GUJGASLTD,2023,-6.046701335780572,0.9761388286334056,-10.932239057239055,8.551935066462761
GUJGASLTD,2024,10.582996789893345,,,
HAL,2018,0.0,-26.521739130434785,-8.518086347724621,-0.25341614906831844
HAL,2019,-11.77572427572427,-0.4849334267694515,0.02831657935722009,4.6279102985287786
HAL,2020,-28.78215654077722,43.73527762198543,5.742315238718113,5.93992490613267
HAL,2021,16.070178713079184,-1.8942307692307738,33.4081733136386,-9.504713452042495
HAL,2022,21.1038961038961,16.21639387366069,35.547369632784616,10.41902604756511
HAL,2023,7.451843698403959,38.68720205353869,2.679045092838196,43.196263113561535
HAL,2024,6.115235065394132,,,
HAVELLS,2017,,,4.480344641895533,13.399979804099774
HAVELLS,2018,-11.985559566787,7.095693308367005,10.992509363295888,17.013536379018603
HAVELLS,2019,10.975522216639156,0.9205613492983103,-8.588138071324131,-8.715272881116919
HAVELLS,2020,-26.712856043110083,20.47817047817048,17.682926829268293,37.33892718010189
HAVELLS,2021,15.767771730166569,-7.377126654064268,39.05358315236605,2.5299698462896125
HAVELLS,2022,-18.181818181818183,-7.027718550106618,20.98232357306706,-16.89291101055807
HAVELLS,2023,8.107126645483428,8.203618005889778,7.439714662324574,-1.4092121386866543
HAVELLS,2024,5.641592920353982,,,
HCLTECH,2017,,,3.7151702786377765,1.244343891402715
HCLTECH,2018,10.19500513171399,-5.7741181254447564,17.284803974511295,-11.945205479452051
HCLTECH,2019,13.229166666666666,-3.985585585585586,2.892191464601195,7.005171603196992
HCLTECH,2020,-24.181404307476804,34.33015796454842,47.09724238026123,16.222194912129776
HCLTECH,2021,3.7042883451723276,-1.553446553446549,29.949238578680205,3.6488609583660683
HCLTECH,2022,-12.16012084592145,-17.252396166134183,-4.703779366700711,11.703560079711313
HCLTECH,2023,4.370192307692312,7.84108491854008,4.564666103127641,18.555286521388222
HCLTECH,2024,5.060810810810817,,,
HDFCAMC,2018,,,-26.92466602396364,15.433909820877073
HDFCAMC,2019,0.9881422924901186,32.28498074454429,34.61862063991924,16.09028030578813
HDFCAMC,2020,-33.459476505834125,15.006947660954145,-8.363636363636363,28.20175438596491
HDFCAMC,2021,-2.806415615995736,-1.3197969543147208,0.48359240069084625,-16.473396998635746
HDFCAMC,2022,-13.114986818089633,-21.55881066899869,3.4909725631375115,18.300706905927143
HDFCAMC,2023,-21.94603247198719,32.291064616807304,15.258077870013295,20.421001239343525
HDFCAMC,2024,7.251317012705299,,,
HDFCBANK,2017,,,8.437349397590358,3.1074380165289304
HDFCBANK,2018,1.8867924528301887,9.270666183549867,-2.964451702047487,4.14854663433694
HDFCBANK,2019,7.77105630525826,5.812229610812963,-1.246983105390185,1.9184652278177456
HDFCBANK,2020,-32.92025019546521,28.542156330982955,-0.13895321908290875,29.824007220216608
HDFCBANK,2021,5.012469703888433,0.26791694574681846,7.049968076884294,-6.588034942760733
HDFCBANK,2022,-3.2767469403868903,-10.82802547770701,4.9793296914218255,15.591778880226789
HDFCBANK,2023,-1.1638976752756223,5.596620908130934,-11.339337594421853,13.306585317328725
HDFCBANK,2024,-2.888534467481841,,,
HDFCLIFE,2017,,,,11.9220703692934
HDFCLIFE,2018,16.36550044854544,-6.3939144736842035,-14.750518615569389,0.07770007770006591
HDFCLIFE,2019,-2.404343329886249,21.37165251469628,28.08701215611006,4.446308724832215
HDFCLIFE,2020,-29.50925181013676,29.207281268349977,2.2128749085588924,18.272512470464683
HDFCLIFE,2021,2.642456451136696,-0.7071727522008915,4.88088320743754,-10.973936899862826
HDFCLIFE,2022,-17.48713616465708,-0.6357856494096277,-6.684303350970014,9.207481681450057
HDFCLIFE,2023,-12.020370532970418,28.534653465346537,-1.8346511092346733,1.940369143398023
HDFCLIFE,2024,-1.4440154440154476,,,
HEROMOTOCO,2017,,,0.3182939444577067,0.019704433497536946
HEROMOTOCO,2018,-5.9105431309904155,-4.733516483516489,-14.467116852613035,4.198280222559434
HEROMOTOCO,2019,-18.306658130601797,1.36986301369863,2.9487179487179556,-8.66982929289156
HEROMOTOCO,2020,-35.01644736842105,55.93520782396087,23.679245283018872,-1.5467266762808887
HEROMOTOCO,2021,-6.075684380032209,-1.8581081081081081,-3.2274590163934427,-13.410177115546807
HEROMOTOCO,2022,-7.466844304487366,21.572643483681375,-7.56125851819633,8.63816920614216
HEROMOTOCO,2023,-13.722385861561111,19.596541786743515,5.545957152729786,37.12286621675266
HEROMOTOCO,2024,6.043689320388349,,,
HINDALCO,2017,,,22.26453414572228,13.305785123966936
HINDALCO,2018,-20.612094395280227,8.610521349374853,2.628622781397436,-7.544075440754409
HINDALCO,2019,-8.013468013468012,-4.229258146521842,-8.403160162796256,13.848588762859404
HINDALCO,2020,-55.77281191806331,60.632497273718656,18.111035883547732,37.03809796619878
HINDALCO,2021,36.87303252885626,6.919322423198382,28.488678251711423,-1.9921552436003256
HINDALCO,2022,19.568857262452894,-40.80631025416302,14.84684156529387,24.36015225095157
HINDALCO,2023,-17.122302158273385,4.636420136730883,15.727699530516432,27.86219816819318
HINDALCO,2024,-4.197530864197531,,,
HINDCOPPER,2017,,,-9.490740740740739,73.03082191780823
HINDCOPPER,2018,-37.20698254364089,-4.070660522273413,-16.52960526315789,5.3319919517102585
HINDCOPPER,2019,-6.057692307692305,-20.200000000000003,-13.399503722084367,16.446402349486057
HINDCOPPER,2020,-46.913580246913575,46.77419354838711,5.379746835443024,83.90977443609022
HINDCOPPER,2021,91.48594377510041,14.575866188769412,-23.076923076923077,13.19381255686988
HINDCOPPER,2022,-11.961165048543695,-25.54557124518613,21.291053227633068,4.775549188156638
HINDCOPPER,2023,-15.760171306209855,15.981963927855713,37.80126849894291,68.48466067555007
HINDCOPPER,2024,-3.0851653426935033,,,
HINDPETRO,2017,,,24.901966479797842,-3.67816091954023
HINDPETRO,2018,-17.357762777242044,-25.0,-2.9905460158209425,4.197530864197526
HINDPETRO,2019,10.367632756273089,2.2992571630703926,6.819787985865728,-14.625080801551391
HINDPETRO,2020,-28.638674449256264,19.313186813186817,-19.380193128228164,25.14987153868112
HINDPETRO,2021,7.005214237134432,23.600000000000005,1.044122600202096,-2.275008364001323
HINDPETRO,2022,-9.021922428330523,-21.735985533453885,-4.573438874230433,9.103544127866577
HINDPETRO,2023,0.10541851149061775,21.07127047366091,-10.321786530684024,56.50806134486825
HINDPETRO,2024,12.860005008765329,,,
HINDUNILVR,2017,,,6.52550091074682,14.465170994034123
HINDUNILVR,2018,-0.8464508464508363,20.57479734708917,-2.389057750759876,10.513677811550155
HINDUNILVR,2019,-5.194444444444445,5.852071005917165,11.595547309833023,-3.657435279951841
HINDUNILVR,2020,18.58635366954727,-0.13767783386874713,-4.757512164748753,14.384003440120413
HINDUNILVR,2021,1.1679899707480075,3.125,8.848484848484848,-12.620281273131015
HINDUNILVR,2022,-13.415150232754971,6.67948101874099,17.8524661719773,-2.208322209085018
HINDUNILVR,2023,0.1466992665036675,5.622434480581003,-8.597511295459583,7.811106607215233
HINDUNILVR,2024,-4.05402852555021,,,
IBULHSGFIN,2017,,,11.31794489947877,-3.322528363047002
IBULHSGFIN,2018,1.7207392197125293,-8.807045636509207,-23.180592991913745,-4.377557311809871
IBULHSGFIN,2019,2.166300670662947,-27.750996845801346,-58.87692802056556,10.672566371681407
IBULHSGFIN,2020,-68.76404494382022,111.16751269035532,-29.97311827956988,40.84507042253522
IBULHSGFIN,2021,-11.597472924187722,27.099609375,-10.895465026902382,-7.135250266240682
IBULHSGFIN,2022,-29.007460999321726,-43.479558340793794,23.492723492723485,31.884057971014485
IBULHSGFIN,2023,-36.97478991596638,23.98190045248868,45.290423861852425,11.572292468389216
ICICIBANK,2017,,,-4.6716083433890745,13.019241143679189
ICICIBANK,2018,-9.828645328160372,4.6476190476190435,10.349801658853224,14.831317632081484
ICICIBANK,2019,9.63756177924218,9.999999999999998,-0.9589041095890385,26.56249999999999
ICICIBANK,2020,-40.43878404759691,12.97722168752005,-2.455849889624718,44.95114006514659
ICICIBANK,2021,10.40166729821904,6.170659941151753,11.104075979422236,6.990179087232811
ICICIBANK,2022,-4.442121766396656,-4.28300352399023,22.613314447592064,5.399019434107145
ICICIBANK,2023,-2.8796101450880496,5.531073446327689,1.0658041253512864,6.2127659574468055
ICICIBANK,2024,0.7997987927565438,,,
ICICIGI,2017,,,0.0294074400823308,14.344023323615158
ICICIGI,2018,-0.5031446540880503,-9.669211195928753,14.184397163120568,11.139762764311497
ICICIGI,2019,17.75953146531926,9.261083743842365,9.504770558836883,14.661685346616846
ICICIGI,2020,-20.577617328519857,14.846153846153843,1.6509062253743139,17.033452394669126
ICICIGI,2021,-6.506071675387496,8.763029881862398,1.7019910083493899,-11.88797986154815
ICICIGI,2022,-6.461864406779661,-17.098445595854916,0.5244755244755245,10.42288668062921
ICICIGI,2023,-14.270820802758735,24.16203703703704,-2.3220973782771535,9.392392430814102
ICICIGI,2024,-3.0590277777777746,,,
ICICIPRULI,2017,,,-17.669491525423727,-7.016266084000966
ICICIPRULI,2018,0.6917253980683834,-2.0773824980524536,-10.942087002935683,-2.425794786801269
ICICIPRULI,2019,7.423312883435579,7.564881281060197,18.39080459770115,3.2005994433740073
ICICIPRULI,2020,-26.218434999480404,23.55167394468704,-0.11918951132300357,17.472643840451816
ICICIPRULI,2021,-10.911823647294588,37.80898876404494,9.38390168470741,-15.987413844770742
ICICIPRULI,2022,-11.954225352112672,-3.9542451434769768,4.673642252117598,-11.41229620899627
ICICIPRULI,2023,-3.75964718853363,30.48335613315092,-2.0259740259740338,-4.6082538550673
ICICIPRULI,2024,-0.32916392363396973,,,
IDEA,2017,,,-9.178743961352657,42.96619411123227
IDEA,2018,-27.251184834123226,-24.093816631130057,-31.632653061224485,-2.564102564102555
IDEA,2019,-21.271929824561408,-32.30337078651686,-47.083333333333336,13.761467889908257
IDEA,2020,-48.760330578512395,247.5409836065574,-6.89655172413794,14.59459459459459
IDEA,2021,-18.58407079646019,0.9999999999999963,30.769230769230777,34.649122807017534
IDEA,2022,-37.942122186495176,-16.417910447761198,3.5087719298245488,-10.169491525423723
IDEA,2023,-27.329192546583865,21.138211382113816,57.046979865771796,34.309623430962354
IDEA,2024,-6.213017751479284,,,
IDFC,2017,,,8.679593721144974,6.519898391193907
IDFC,2018,-22.784810126582286,-7.884231536926153,-13.253012048192767,7.389162561576354
IDFC,2019,6.789413118527032,-25.910064239828696,-4.5833333333333295,19.604863221884507
IDFC,2020,-61.498708010335925,25.938566552901015,72.65415549597859,17.40506329113924
IDFC,2021,25.72178477690288,13.193717277486904,3.289473684210526,17.83380018674137
IDFC,2022,-2.5078369905956026,-22.545168892380207,30.32384690873406,23.78419452887539
IDFC,2023,-6.880189798339262,29.174543163201015,17.19745222929937,-1.1328125000000022
IDFC,2024,-0.3988831272437176,,,
