stock,entry_date,exit_date,profit_pct
BEL,2021-06-23 00:00:00,2021-07-05 00:00:00,6.744186046511634
BEL,2021-07-28 00:00:00,2021-07-29 00:00:00,-0.6012658227848141
BEL,2021-08-27 00:00:00,2021-09-06 00:00:00,5.804878048780477
BEL,2021-09-15 00:00:00,2021-09-20 00:00:00,-3.331890956295979
BEL,2021-09-28 00:00:00,2021-09-30 00:00:00,-4.066543438077633
BEL,2021-11-09 00:00:00,2021-11-16 00:00:00,-1.3845527351703488
BEL,2022-02-28 00:00:00,2022-03-08 00:00:00,1.241970021413283
BEL,2022-04-18 00:00:00,2022-04-21 00:00:00,-0.7775683317624843
BEL,2022-07-15 00:00:00,2022-07-26 00:00:00,8.258221680876982
BEL,2022-08-23 00:00:00,2022-09-15 00:00:00,11.044357664964455
BEL,2023-01-16 00:00:00,2023-01-20 00:00:00,-0.2449779519843214
BEL,2023-02-16 00:00:00,2023-02-21 00:00:00,-2.051282051282051
BEL,2023-03-31 00:00:00,2023-04-19 00:00:00,3.9487179487179427
BEL,2023-05-02 00:00:00,2023-05-15 00:00:00,3.2134292565947185
BEL,2023-05-22 00:00:00,2023-05-23 00:00:00,-2.263467632412856
BEL,2023-06-05 00:00:00,2023-06-14 00:00:00,4.659188955996541
BEL,2023-06-16 00:00:00,2023-06-21 00:00:00,-1.6799999999999953
BEL,2023-07-11 00:00:00,2023-07-14 00:00:00,-0.31372549019608287
BEL,2023-08-22 00:00:00,2023-08-25 00:00:00,-0.26217228464419046
BEL,2023-09-04 00:00:00,2023-09-05 00:00:00,-0.6405693950177976
BEL,2023-11-08 00:00:00,2023-11-12 00:00:00,-0.42796005706133694
BEL,2023-11-13 00:00:00,2023-11-22 00:00:00,-0.7681564245810016
BEL,2023-12-01 00:00:00,2023-12-20 00:00:00,13.238289205702646
BEL,2023-12-26 00:00:00,2024-01-03 00:00:00,0.13702384214853386
BEL,2024-01-04 00:00:00,2024-01-09 00:00:00,-1.175213675213669
IRCTC,2019-11-11 00:00:00,2019-11-15 00:00:00,-0.8646756140257789
IRCTC,2019-12-30 00:00:00,2020-01-02 00:00:00,-0.8012820512820514
IRCTC,2020-01-14 00:00:00,2020-01-21 00:00:00,0.6607929515418461
IRCTC,2020-01-28 00:00:00,2020-02-10 00:00:00,39.25842060571752
IRCTC,2020-02-13 00:00:00,2020-02-28 00:00:00,10.42128603104214
IRCTC,2020-04-17 00:00:00,2020-04-23 00:00:00,1.315740979618912
IRCTC,2020-06-08 00:00:00,2020-06-10 00:00:00,-4.89556135770235
IRCTC,2020-09-07 00:00:00,2020-09-09 00:00:00,-4.310954063604236
IRCTC,2020-11-10 00:00:00,2020-11-18 00:00:00,-0.6251817388775907
IRCTC,2020-12-04 00:00:00,2020-12-10 00:00:00,-9.171025519099702
IRCTC,2021-02-04 00:00:00,2021-02-17 00:00:00,10.214424951267056
IRCTC,2021-03-01 00:00:00,2021-03-12 00:00:00,0.9051724137931162
IRCTC,2021-04-27 00:00:00,2021-04-30 00:00:00,-0.7413187670698312
IRCTC,2021-05-18 00:00:00,2021-05-26 00:00:00,3.0473026333705504
IRCTC,2021-07-16 00:00:00,2021-07-20 00:00:00,-1.5776397515527958
IRCTC,2021-08-09 00:00:00,2021-08-17 00:00:00,0.2782007180586135
IRCTC,2021-09-02 00:00:00,2021-09-21 00:00:00,28.271650694481202
IRCTC,2021-10-04 00:00:00,2021-10-11 00:00:00,17.548029556650246
IRCTC,2021-10-14 00:00:00,2021-10-19 00:00:00,-8.899363614813725
IRCTC,2021-11-15 00:00:00,2021-11-17 00:00:00,-0.6005509641873328
IRCTC,2022-01-14 00:00:00,2022-01-17 00:00:00,-1.1213611003701018
IRCTC,2022-05-30 00:00:00,2022-06-02 00:00:00,-2.9420227305423747
IRCTC,2022-07-29 00:00:00,2022-08-04 00:00:00,0.0469851213782231
IRCTC,2022-08-08 00:00:00,2022-08-16 00:00:00,0.9833585476550681
IRCTC,2022-08-18 00:00:00,2022-08-23 00:00:00,-1.2724757952973782
IRCTC,2023-04-28 00:00:00,2023-05-09 00:00:00,0.5663430420711975
IRCTC,2023-05-29 00:00:00,2023-06-02 00:00:00,-0.35570677389422645
IRCTC,2023-06-16 00:00:00,2023-06-21 00:00:00,-0.7057057057057124
IRCTC,2023-09-01 00:00:00,2023-09-11 00:00:00,4.071413019812751
IRCTC,2023-10-03 00:00:00,2023-10-10 00:00:00,0.426560500497654
IRCTC,2023-11-17 00:00:00,2023-11-22 00:00:00,-0.7500707613925939
IRCTC,2023-12-04 00:00:00,2023-12-15 00:00:00,8.51373855120733
JINDALSTEL,2017-07-26 00:00:00,2017-08-03 00:00:00,-6.0535891498511445
JINDALSTEL,2017-09-15 00:00:00,2017-09-22 00:00:00,-6.071787990607186
JINDALSTEL,2017-10-09 00:00:00,2017-10-11 00:00:00,-4.22180214240705
JINDALSTEL,2017-10-12 00:00:00,2017-10-18 00:00:00,-0.5858772741289036
JINDALSTEL,2017-12-18 00:00:00,2018-01-18 00:00:00,48.83984153933221
JINDALSTEL,2018-01-23 00:00:00,2018-01-24 00:00:00,-5.806783144912638
JINDALSTEL,2018-04-19 00:00:00,2018-04-23 00:00:00,-3.891350414178394
JINDALSTEL,2018-05-09 00:00:00,2018-05-10 00:00:00,-6.164122137404583
JINDALSTEL,2018-06-07 00:00:00,2018-06-15 00:00:00,-4.266666666666669
JINDALSTEL,2018-08-07 00:00:00,2018-08-10 00:00:00,-5.783972125435534
JINDALSTEL,2018-11-02 00:00:00,2018-11-12 00:00:00,-2.6756756756756697
JINDALSTEL,2019-02-12 00:00:00,2019-02-15 00:00:00,-2.265486725663709
JINDALSTEL,2019-02-20 00:00:00,2019-02-27 00:00:00,4.609218436873752
JINDALSTEL,2019-03-29 00:00:00,2019-04-10 00:00:00,1.7236586043925461
JINDALSTEL,2019-09-11 00:00:00,2019-09-17 00:00:00,-4.240447343895617
